OrganizationID,affiliation_name,affiliationType
e8174f87-4cf8-4d64-8ace-c99b05fc0fb4,University of Sussex,university
c28e812e-43ef-4851-9504-1aea17ef2991,Moore and Sons,company
369f0150-7bd7-4273-bd41-6bc79c4d5505,"Adams, Rose and Williams",company
814780fb-c767-4511-8d36-269fe14f34d0,Cornell University,university
6558cc41-9e20-40e3-9c5a-8cc6b57d83c0,Moreno-Howard,company
9bc6c391-ac63-4e2a-b48a-93b1437942c8,"Dudley, Lee and Le",company
1d0a7174-e15f-4402-bfe3-4f80e5242a38,Purdue University,university
5fdd9cf2-1ee1-43d4-8713-dc6ea8cc6e2e,Calhoun-Arroyo,company
96c55012-f198-43d2-82a1-86325cbdbcea,University of Essex,university
22f0228d-cb56-4370-a99f-fea8913d0698,King's College London,university
bf66b3b1-a7c6-41f9-8111-6df820586cc5,Harvard University,university
2ee9ea14-25dc-44d8-b9ab-278a3ffe18fd,Young and Sons,company
72efae7b-c770-4ccd-8c12-ee2b5ca84f49,Powell-Novak,company
dfe34bfa-7bae-4f1c-b296-29859f42d6fd,Hinton Ltd,company
1ccc5cb5-7f99-417d-a6a2-9c91349965f0,Hernandez-Holland,company
bc0d7af9-8bfa-46d6-a873-730f4c9935a9,"Vasquez, Campbell and Rubio",company
d8806b11-f719-4333-a051-ef9363c931e2,Campbell-Peters,company
65675d20-6e26-4c5a-94c6-98115c13a9c7,"Dean, Kent and Kelly",company
b0f9c808-ddb3-4aab-aa7c-6369ffd12aa7,Universitat Libre De Brussels,university
20e2ef62-346b-40a0-bac8-d738b9fdbba6,University of Surrey,university
8b08a18c-5c2b-47a1-a828-740349f2fd7f,Durham University,university
096ffce1-b507-4162-9971-57cb7425f5ed,"Rodriguez, Jordan and Howe",company
95cf4948-ac98-435a-990f-a67d07b47646,Johnson-Moore,company
2f578304-4a94-40d4-abaf-f891a9f4e8f8,University of Surrey,university
0a9a29c8-6d89-4538-bc48-c5ce5dd062b4,"Adams, Cooper and Wilkins",company
f7b17fcf-d819-4e82-a295-788358d9d9d6,"Villarreal, Terry and Jenkins",company
08acb350-41a3-447f-bf9b-91e2762220d0,University of Copenhagen,university
bbd89f9c-c378-4ce0-859f-2cfd12b4f702,University of York,university
24aa6b35-b913-4ae2-8cfa-ae4ed7c64e6b,University of Pennsylvania,university
cb781741-71e5-40ec-b0a7-73630cc8bf86,University of Sydney,university
5f785ffb-caf9-4a33-a206-0b35fd6d0912,Levy Group,company
f997e27d-ee13-444d-9cfc-3b3faa12c808,Sorbonne University,university
fcc567cf-0bf1-4209-947b-5683c6adba62,"Freeman, Wells and Shaw",company
a23b94a0-a8bb-4234-9e9f-e2cff83eba28,"University of California, San Francisco",university
7289be2c-5200-43d5-bd0a-f5056981bdbb,"Baird, Kelly and Smith",company
6306f972-d608-45a7-b1a7-a6579e08eb7d,University of Bath,university
2ec4606c-8f9c-40d1-8fab-98fd92db8f06,University of Auckland,university
9abf0376-9a4b-48ea-b35a-09b8b2ae59f0,Massachusetts Institute of Technology,university
328912a2-ff2e-411e-9a9e-81f7a1acf1d3,Columbia University,university
391a085e-4d14-40ca-8ee6-6c0d7c7dd3c5,Smith-Valencia,company
3cbe3384-2d34-4537-b14d-ac8a63e8c237,London School of Economics and Political Science,university
2e70c622-a1c0-483c-85b3-b02f12beab2f,Harvard University,university
cbd8524b-8a3b-4c57-a26c-9f72e34251bb,Carlson-Hall,company
ed3fb0ac-c28f-4508-bf7c-59ab2f5190cf,"Birkbeck, University of London",university
4e7170ad-58fc-4fb6-aecb-dcfe051052b2,Marshall-Gutierrez,company
f4e6d415-e009-4019-9b96-39d74d561884,University of Exeter,university
fc0d9208-db35-496b-b0e6-f0e0c16a4141,Harvard University,university
1b7739fe-5dde-4bc7-befb-bfdf9925f95e,University of Sheffield,university
077e998d-ebe2-4659-a2cf-d7b6d6ab3d42,Brunel University London,university
387167f6-ef43-4af5-8514-909d597f1235,Ludwig Maximilian University of Munich,university
65c7a635-cddc-4bdd-9f7f-2dd1e76cf762,Yale University,university
ca598693-3eeb-47d5-8f8c-ec968ec95157,Macias-Henry,company
0789cd95-9f5b-4b3f-b224-f5c675a6f9eb,Australian National University,university
3d6bfb37-5aaf-4708-9c8b-b9f68154f0de,Brunel University London,university
d637e19a-4973-4856-baba-c97b4b87f62e,"Dudley, Riggs and Perez",company
3ea76d6c-66e4-4d68-820d-2ba8183fe585,Williamson Ltd,company
1bf83fa2-fb6e-4444-a7d1-e420842cb4de,Vance LLC,company
7887ddad-780a-4d31-bb5f-324f50ca4e02,"Ellis, Lopez and Jones",company
a21eaf5b-57f6-4b4d-9bff-1e04b11931c3,Kyoto University,university
cccbe4d8-995e-42f7-bd5e-37ec6d2fbf3e,"Butler, Byrd and Cameron",company
5a62684e-c875-4755-8eac-c43742a61ab4,Jackson LLC,company
1a21d215-950a-4ab1-89a9-079cfd776cc6,Robbins-Flynn,company
2e4099aa-1201-4c12-8ccc-a18b59e0f44b,Ali Group,company
232bcbd5-775e-4d82-a20c-caac516229cd,Torres-Pierce,company
5eb46edb-8d64-4040-9b03-f782b22d8c62,University of York,university
7ae0ddb2-29dc-4b01-a488-ba61739959de,Smith-Martin,company
e021d3c5-c3d1-4a89-a7f8-dd069db6644a,"Baker, Day and Rogers",company
52ea6fb0-41e5-40b2-8f3d-52be358fdbe6,Lopez and Sons,company
340ffa22-c007-4c86-9403-2f595c9c31b6,University of Wisconsin-Madison,university
75ae84cb-e31c-4ec7-88ea-bf6272b36658,University of Edinburgh,university
845476f4-61db-4922-8b09-155dd2654e90,Technical University of Munich,university
c99b1df1-1ce3-4d3c-b71d-c6bfed01ece1,University of Geneva,university
d9383d13-72bb-4585-824a-4738fc96c5ae,"Hutchinson, Owen and Duffy",company
8497f1ad-dd7d-4caa-9416-c903903bb637,Richardson-Fuentes,company
3bc48464-3e81-476f-b563-e39cefe0de26,Monash University,university
bc9797c8-8973-463e-869e-741a236ea586,University of Manchester,university
28f6448f-6b8a-413a-b7d4-d8a05ef6d8bf,Hall Group,company
1c1c2954-39c3-4cb8-947c-4bb0371f1845,University of Cambridge,university
88cf9628-0040-417a-86b5-1f751e32dde9,Erasmus University Rotterdam,university
c733dc16-1d8d-4837-b6f7-42d3007c4bf7,Buchanan Inc,company
1952f62e-4aee-435d-90e7-40d5486eca17,ETH Zurich,university
4ca87031-0c53-43ed-a428-6fd50981cb79,University of Illinois at Urbana-Champaign,university
c8b933cc-2874-4690-b05e-2507e4c2499d,Johns Hopkins University,university
ff78d3e3-96c2-4e99-aca2-44a011d79174,Butler and Sons,company
2a0c4e3a-b336-42f9-9120-95e43048bb76,Leiden University,university
9bf71fff-7d45-415f-9fca-ba05c5602afd,University of Pennsylvania,university
99292fb2-c593-431f-8bd5-ec86b108f8e6,"Huber, Jones and Vincent",company
77674efc-3eac-4201-a374-d2c263028b68,New York University,university
01e2ddd3-92ff-4bce-9329-83570d9be67a,Kelly and Sons,company
be25b783-84d1-44c6-abbb-41b17e5309cc,University of East Anglia,university
b9b5d19c-905c-4887-b927-aa0d813b087c,"Welch, Robbins and Roberts",company
a1aa662f-deba-4da2-9da4-8d0b18ca4dd7,"University of California, San Francisco",university
bbb5b40b-3658-4afe-a63a-63bb32e1cb20,Velasquez-Curry,company
8b01eae8-2236-40c6-bcd1-dbc27934b471,"Schultz, Howard and Hansen",company
c5c32645-25fc-4678-b4c9-3ab3b70e66f8,Ecole Polytechnique Fédérale de Lausanne,university
65805ff5-47e2-4b49-b2c0-bda3b164f9ec,Levy Ltd,company
e2cd6f37-f330-4fc5-b32a-28981373b6c6,University of Zurich,university
6e2c7c64-ad44-4f7c-8f3e-2d126dfb8743,"Wood, Bailey and Lamb",company
8eef392b-410c-4d0a-8be9-c91d4d1efb59,"Koch, Thomas and Mcdowell",company
a4867744-dcc5-4b4e-8598-9c82fc992d7b,Craig Group,company
45f35148-b6eb-41c8-8f05-2d097a0a45e4,University of Sheffield,university
ab3ff980-3cad-4c91-a864-a20cb63c4057,Wilson-Cooper,company
4ba5a826-0adb-47fa-8437-30dea6c40611,Ross LLC,company
664a63fc-2a13-4cf4-9d65-d1522401cb94,Karolinska Institute,university
0d169281-b42d-4e26-8cc2-53db5dd55b87,"Wagner, Haynes and Hall",company
1f310088-20be-4ede-ac59-22304969dcc4,University of Reading,university
8a194224-f54e-41e0-bb9c-25ba9c588f35,Hall Ltd,company
0ab04200-3e15-42b9-bc58-6b9a0a16d985,ETH Zurich,university
acddf76c-16d2-44f8-b91a-34797e28048b,Booth PLC,company
af968c41-5b3c-4e17-8913-f9d82043ce5d,University of Washington,university
cb0c1222-2315-45ab-8fe5-24d277677863,University of Auckland,university
0cb192bf-1526-4bde-92a0-e7bc5213d0d5,University of Southern California,university
295f04e4-cef3-472e-b1da-46a95d4f8334,"Estes, Duran and Ramos",company
4cfcd6e5-b5ab-45b5-a8fd-98c2491b9fa9,Hayes Inc,company
9aabfb8e-d638-4d0b-8567-11cd6ffad823,University of Sheffield,university
b7107719-23a6-43da-9c6a-7e25d730eac9,Hawkins-Allen,company
02eaea73-8420-4e7a-8af9-7d1d418151a5,Technical University of Munich,university
c23bf485-aa06-4aba-9295-c849bbd29110,Universitat Libre De Brussels,university
e53e94bb-112c-4c0d-ba0b-ddbd850ffc71,Ecole Polytechnique Fédérale de Lausanne,university
e705f4e6-a436-415d-9d6b-59dd3c2e26c2,Kyoto University,university
fe05dc75-4035-4ea5-9b2c-828bfe3d06dd,Mcmahon Group,company
7e967da9-f9c9-43a9-b398-f148da5b7447,KU Leuven,university
c3832ff2-f6cb-44dc-8ebe-788cbf246e51,Lowery LLC,company
40d9d70a-5b98-4e78-8617-437a43042a36,University of Illinois at Urbana-Champaign,university
cda657f1-a806-4018-a6d6-7a466fa80402,University of Cambridge,university
76787415-a2ec-440f-ad14-fbd6d011126d,McGill University,university
81f51cf9-30aa-4a66-b785-524d5c65f3d4,Seoul National University,university
166addac-bddf-48d4-a00f-74c5958bf453,"Lee, Santiago and Rogers",company
0a5806ea-8e03-4e63-b760-8ad07a5d8ee0,University of Sheffield,university
9ef82918-fe34-4eff-acea-a399b12defab,Foster-Meyer,company
7509f6d6-25ff-449c-ae65-c56e33e27e32,Stanford University,university
4e7a7a7d-fb78-42ac-9595-70279aae609d,"Johnson, Kennedy and Perkins",company
26a5a95b-242e-4c74-9156-978e22515a09,University of Washington,university
d0b157a2-7edb-49aa-92d2-61223a96d667,Lawson and Sons,company
5f843e03-253b-4859-b4a2-b19ee3ea9b4c,"Norman, Mccormick and Davis",company
0520df73-be64-4d74-9526-df649c84a538,"Mitchell, Romero and Holmes",company
0e8c6faf-fd4e-4baf-9383-991293f21030,Carson Ltd,company
c712c571-8422-436c-a564-6259e8a60327,Jones-Meza,company
8d4e1ce0-0d63-4320-ae62-50e9bfc4f6a9,"Campbell, Burgess and Gomez",company
9926f6e2-4dda-4f40-947a-0c8fcf0ff9eb,Lopez and Sons,company
d2abc708-987c-4b10-8daa-44cd30fa1f49,"Hartman, Carrillo and Henderson",company
5a8b39c8-0072-40b8-b89b-aea6f8be63ef,Lambert Group,company
977e5d17-4e9d-4955-80bd-1af43f3cc6a4,University of Toronto,university
3243a488-2ff9-4138-858d-ebda404896fc,University of New South Wales,university
56a0c439-740b-44cf-9c89-187ca0b419d0,University of Auckland,university
3143e34f-249d-4074-ab61-e5f136d69015,Sims PLC,company
96d31f03-949a-484c-acbf-e0e9b723dbd5,Johns Hopkins University,university
03ea5d38-b805-4cfb-a346-dd8d133efcb3,University of Sydney,university
58979a1a-3af5-4908-bee9-fb64875bbe3b,University of Queensland,university
833f216d-050d-4fb4-90f8-1f66912a928b,London School of Economics and Political Science,university
b74a3951-e87f-40a6-8cd2-0e5a2d5c2592,"City, University of London",university
21b37e26-33b5-47cb-8785-cbfbb3fac90c,"Woods, Romero and Cunningham",company
bcd70a2b-8a39-4ad2-840f-6c094ca8c785,University of Glasgow,university
64ce04f5-fbb3-42a6-a11c-d6fbbe4bc7ea,University of Surrey,university
9f9732fa-24bd-42c2-9fd6-532d4a7e2ca0,Horton-Payne,company
b83e5717-d292-4187-8b1e-cdd68fe41967,Erasmus University Rotterdam,university
57cb89a1-be56-4515-840b-095f395f45eb,Northwestern University,university
6561351d-704b-44f1-b51c-fab50ff9147c,University of Pennsylvania,university
16253bd5-9beb-4324-841e-92052cf99a4e,"Martin, Levy and Conner",company
04da0bb6-f7b8-415c-a44b-3599156ed001,Moody-Rivera,company
d8cd24aa-d84c-4571-931c-fa5ba2a05bcb,"University of California, Davis",university
0163eb8c-5b21-4fa8-8ecd-9f3d4b7c52d9,Harmon Group,company
2148d926-0833-4a35-b872-218cfd0b8079,University of Helsinki,university
ccbdb4f6-d286-4d76-95f5-7379a68dbba2,Perez-Jones,company
4abf9123-7595-4fb9-96e0-44c9ac017634,University of Western Australia,university
a0482e36-8793-4a72-bff7-08a4f97fb160,"University of California, Los Angeles",university
b4b42032-5b63-4caa-ae0f-6c8ce8021845,"Dunn, Meadows and Fletcher",company
65873eeb-1b6f-4afa-81c2-bdd8383d3947,"Scott, Stone and Williams",company
c5e521a6-6ae0-4176-9fe5-18a75b79645c,Purdue University,university
0f92d063-8d4a-4beb-a578-dfcc702fff9f,Willis and Sons,company
628fed36-4bd0-44ee-ab03-babc90f52d4c,Park-Garcia,company
4b1f484a-b315-434f-b1dd-3afa8b0d40eb,Australian National University,university
ff33cc75-1a7c-4869-a213-de3d2da12f99,University of Exeter,university
79149ddf-e8fc-4858-9c50-0e20b6767b35,Horton LLC,company
a5818746-76a0-41dd-af24-43dca3e6dbfa,White PLC,company
63bb62a5-6c02-4518-a78f-e78a87e84799,University of Michigan,university
15a24c08-7627-41cd-80c8-cb9aa47a419c,Bates Ltd,company
2243b8ff-07c2-404d-9bdc-3694868c0081,"University of California, San Francisco",university
8a8e9f01-18dd-497e-af89-2916440fa3b2,Queen Mary University of London,university
f9ae8bc9-d572-4e1a-b635-982ff73db8bf,University of Oxford,university
29b90cee-4926-41bc-b134-63126e89e339,University of Surrey,university
a5e2f306-55dc-48fd-b462-4f9898f1d198,Kyoto University,university
b130cfaa-1f64-41a1-a382-a0793f9eb631,University of New South Wales,university
ef6a6079-1ed7-414b-bc38-b0eb0e7a04f8,Cowan Ltd,company
30ed4aad-8f1b-49f7-aaf2-e17de9eb8883,Utrecht University,university
4bb377a8-8e27-4028-b78c-66efbf6062d1,University of São Paulo,university
be53e438-b22c-46c5-a5d1-cf8d8ebbca8c,Sanchez-Brennan,company
d79bd99f-fe2c-45c8-8a1e-20fcbf209a73,Jackson-Moreno,company
ee55957e-2cb0-461f-8c50-5403c0425a58,Martinez Group,company
33eef99f-55cd-4f34-ac6f-5e1db025acbc,Williams LLC,company
9d51bd73-cc1a-461f-9c69-3df966a326f0,Wageningen University & Research,university
ae8db5ed-df02-4765-9a0d-c55acf1315d8,"Kirby, Thompson and Keith",company
bdf785c8-07b4-4c7e-a188-e2ece23cfb21,Johnson-Nguyen,company
31bf30bf-8ac8-4698-b3a2-81105fa909ef,Newman-Hinton,company
0f951d4b-691d-4dd2-8194-e28877b2bc08,Valencia LLC,company
3e117d19-aa78-4b16-9628-a2d10fba81c8,University of Groningen,university
a78fae64-534f-4430-a12e-5d32edee2df7,Collins LLC,company
8ebb6d36-c2f2-4676-9562-59f8b623158e,"Horne, Robinson and Franklin",company
1941f420-e64c-4e99-bbdc-4046bd3666dc,University College London,university
20e30dd2-2d64-4bfa-a313-aa063a11a512,ETH Zurich,university
204f278e-6d1b-4e0e-ab75-520658125aac,Wageningen University & Research,university
68b7cf35-0f27-406f-88cc-f7d9507a9f1e,Alvarez-Santos,company
4a75a3ad-6812-4a49-aed3-ccd6858c968a,University of Kent,university
18bd1fad-ad09-4fdd-9b94-a53ed413d940,Mills Ltd,company
61a037d2-da85-46ae-82ef-900b8aeb7f59,University of Sussex,university
9a442957-26db-420f-bcc3-ebfdbdbecc8d,Hale-Moss,company
65158294-8441-495e-af86-a2a971b35b28,California Institute of Technology,university
5a300647-a5ee-42d9-b298-31d34a06666c,Leiden University,university
6d19a9aa-ff00-4209-a592-5b82b99580ee,Walker-Williamson,company
bccc62e4-c3ca-404b-a800-45f21b7880b7,University of Auckland,university
b396fefc-efaf-4228-a38e-682c31c7f75d,Massachusetts Institute of Technology,university
3d6a669d-4535-4a0e-9f26-896170d03e45,Marshall-Collins,company
749eb59c-abbc-4024-b9bd-49caee59ca79,University of British Columbia,university
938307a8-02fa-4ce5-9e7d-8b407abaaba8,"Royal Holloway, University of London",university
9bb1b8e7-21c4-4842-b995-a49cb972c3b2,Tanner Inc,company
feeb3ddf-c9cc-43a9-a8d0-b1e4122e5cf6,Dominguez and Sons,company
8b8d3e25-404e-4a01-9b5b-a01ebebb1eba,Kyoto University,university
cba0778c-d1ef-4f79-b799-89850fa873b1,Durham University,university
c44ed1d0-20dc-4074-b234-ef6026ff62cc,"University of California, Los Angeles",university
44b5cc3a-e07c-498d-af99-5cbcab38373f,University of Copenhagen,university
602adb5b-a585-4758-b6c4-e438899a38e5,Davis PLC,company
43143680-69ca-47d6-8314-efeca8650e63,"Pierce, Mclaughlin and Burns",company
c11e4c17-6e03-45f2-8dbc-b4f80bf8adb5,"Smith, Lewis and Powell",company
1f490036-40d2-4672-a2be-96816799062c,University of Sydney,university
aea95e1e-7c8c-4c9e-9fb0-91172d51476b,Smith-Smith,company
46161750-1b61-4018-b4b2-6028f57c067d,Smith Ltd,company
15394a59-ff4d-481d-9b50-9359dfa07b8e,Ward-Crawford,company
f6d19ea1-bdee-4d1e-a88c-559e4aa8c30b,Pacheco-Arroyo,company
1f3b9228-26ac-4b24-91df-6e3a101775ae,University of Texas at Austin,university
844aea2b-42d8-4e98-a427-f69c98119ffe,Utrecht University,university
3303dedf-ba07-4851-9e1b-f874575f7629,University of Munich,university
dccbc572-6036-4c22-b66a-af7abd7019f5,Estes-Rogers,company
0394c8f4-826a-4f4c-b47e-b653d7133b26,"Harrison, Romero and Bell",company
c945ab20-7a99-47ba-92c8-286c3701f984,University of Alberta,university
50cb92a3-07ab-4ec4-8d87-90346ce427aa,Columbia University,university
46757c94-989a-4a47-946c-0f901b22604d,University of York,university
60e8ced0-cb76-49ec-9862-a282c9cf088f,University of Bath,university
cd0c5f7a-e028-41f8-82e7-588883762116,"University of California, Davis",university
77bdf4d9-0475-44fa-9945-3807aab4ad41,Hall-Martin,company
c8a21dd3-d1cd-47cd-a367-bf1061f2608e,Australian National University,university
c471c152-61b2-4d47-b2a7-db57889689ff,Cardiff University,university
578da0bd-7e4d-4a8b-b42c-c4c1552bbc35,Leiden University,university
238ba04f-12eb-4707-946e-2c6c606ef965,"Roberts, Howell and Thomas",company
5d84860b-321d-4d1b-8076-48c4b5152fdb,"Ortega, Turner and White",company
74892d01-559f-44a3-9397-530fda93fbb9,Lancaster University,university
9ea6f872-abc3-431a-88af-194d12efd370,University of Chicago,university
dbc9c468-c265-492b-9256-c4ddb6428020,"Douglas, Mckay and Phillips",company
8a757d1e-c803-43c1-b447-dd8eb511d8c0,Durham University,university
9898d3dc-cb23-46a9-a106-ffa4f8f26c2e,Knight Group,company
cdc8ce88-6b8c-4ed3-9357-210df5d74111,Henderson Inc,company
fd0b102f-fc2d-4d68-9118-ca934f911ebd,University of Oslo,university
97534321-2c61-4fb7-9ab7-b3a3ad7d842c,"University of California, Los Angeles",university
2047d87a-1d2b-476b-b774-7dcd88c73ea4,Lancaster University,university
3fc068df-d347-4229-92c4-aaef742ed910,University of Sydney,university
fe3ba5df-5642-4ee9-bf5d-14fc47c3dcb2,University College London,university
63e52c5e-3c85-4414-9246-7c55b9612e36,Miller LLC,company
ef6e8bd2-2c02-493c-a104-fc703cd56b61,"Reyes, Miller and Krause",company
fc5b107c-52d8-4887-b88b-fca6cff8b6ca,"Garcia, Dean and Holt",company
e5e712b4-4142-4c6b-810f-20f1df30b6b4,Martinez-Greene,company
6cfb721a-a211-40b1-adb1-9292677df735,"Sexton, Johnson and Church",company
1b527840-20a9-4dcf-ad77-2043dd80c999,University of Bath,university
327dd9f8-5603-494e-8448-f6d61f0524cc,University of Texas at Austin,university
33d7fb4a-dfae-4b5e-a8e3-5214090b4f96,Northwestern University,university
318d8c29-a64b-43d2-9362-26034ff9b76f,Woods Group,company
bbf7b821-3aa7-4cdc-bef9-0af0558e1da0,University of Chicago,university
0e87b54d-de03-4d5c-8818-c0161bd7e721,Deleon LLC,company
33b4b689-027e-4d20-9210-202ae5982fc3,"Campbell, Hebert and Bolton",company
6e40d783-c064-4580-9a3f-3aec3a38b4ce,"Wright, Hall and Wallace",company
4d77d547-4744-4f39-99e4-e8dba5549981,Technical University of Munich,university
44564746-a02f-4a3d-bca7-dacce20650f1,Hartman LLC,company
a4b9914f-c9cb-437b-b38a-0625e9ca2f84,University of Cambridge,university
10c43494-9d13-448e-bcd6-37fdafc2b980,Walters-Willis,company
38ad10e6-33cc-4338-8bab-59c5b73dd5fd,University of Zurich,university
52afcb48-c20c-4d4f-89d0-8bfc9c2218ed,Miller and Sons,company
0a8b8cab-bea7-4a94-85bf-46088ecfd834,Parker PLC,company
f2658f5f-0516-41db-8ed9-11776cf4b9ce,University of Sussex,university
ec0eec20-65cc-4e54-a755-58934486537d,University of Sheffield,university
cb116494-6a84-469a-b156-0cafb6855ebf,Harvard University,university
c4d8c7aa-1aae-4c5d-9130-cf297bf9bdaa,Monash University,university
1e60a954-aa86-41cd-863a-36f834e427b9,"Sheppard, Scott and Cross",company
659611f0-9f79-4a64-858a-aa6370e09db6,Brown-Coleman,company
9cdc6950-ba94-4a08-8b45-c282799000f0,Bell-Boone,company
4e6c6db0-5bc0-4683-96dd-74ad7c7d6706,California Institute of Technology,university
303bbb83-a82c-46b7-b0f3-d493cd1096a1,University of Manchester,university
e8938814-a191-4756-b50c-a17c7e0dd0ba,University of Zurich,university
7bd73260-a3a0-40b5-bc76-c389f0b8fc4d,Peking University,university
6ca86800-b033-4acd-97bd-8ba49090bfa5,Williams-Brown,company
89ebe034-2740-4fd0-a97b-a4caa19744ed,University of Sussex,university
3c95b9d7-3eea-4024-96fd-5f6dd62c3343,Mullins LLC,company
2333d4f5-ef0a-4c76-b4b4-d1f3dc5a42d0,Lancaster University,university
535cb91e-05cc-4b27-8a3b-3c495c883bdb,"Gardner, Carson and Morales",company
caad2e35-5ac2-4ba5-90dd-a86dcaadfb8b,University of Tokyo,university
c5ec7288-de55-4273-9eb1-02c34726729c,"King, Kane and Lewis",company
3fad1cfb-a95b-4287-9393-c3ed7e266d59,University of Pennsylvania,university
26d18d66-1b4b-4c0c-9fd9-cdb782bc9d79,Evans LLC,company
ab0cc7aa-eba8-48ce-96ef-05d5741e0b55,Jenkins Group,company
62b994d6-28bc-47fe-8084-1f2be615ee04,Harvard University,university
188271e7-8614-4568-866c-be74f8c8250d,Long-Burns,company
0d45ec41-975a-4a44-afb7-e00b5d292be4,Heidelberg University,university
ab23727a-7319-4580-bc49-c860e281e61c,King's College London,university
fd9e4991-6531-475e-ba24-cb02d67935a0,Salinas Group,company
f63a4cbb-5b44-4e79-af6e-142ffa736d4a,Imperial College London,university
15de1f1d-3aa0-45f7-b7c6-76f40ed2293b,"Cantu, Pearson and Rodriguez",company
4c7688a8-841f-4e46-aecc-26c6023fe36f,"Rogers, Pitts and Briggs",company
ff51af7e-c7c5-4f61-9d98-a570d9005ea5,Webster Group,company
7637b43e-b3ed-4b50-a7fd-96097b1f14ad,Bennett-Stone,company
3d06a79e-00be-4209-bb79-1dd91dd85b61,Kane-Thomas,company
77dadcf1-9862-4825-9207-ed2b3148060e,University of Copenhagen,university
750b98a0-f2ed-4cce-84b6-201aa7a0a231,Sorbonne University,university
c1989f01-73b5-404b-ac02-0764d6ee4767,Universitat Polytecnica De Catanlunya,university
0789195d-561c-4b01-9931-e6f2fb10d3c2,Technical University of Munich,university
6db0666f-4b33-4948-a0e3-4fa784aaae5b,University of Hong Kong,university
7ba98890-4f65-4d9e-8557-52ee88c19be4,Roberts-Bailey,company
2ff0e396-e8c1-4d09-af82-b6e0bcc06cc6,Universitat Polytecnica De Catanlunya,university
eef1afa3-19a4-4375-a753-829daba1df00,Reed PLC,company
9f5046c2-c579-4eb8-9686-00572cd63c1f,Durham University,university
3a4fc2af-7ffd-4414-9846-cbcf82e97f76,Mason-King,company
9f7e1363-dcd0-42f8-a24f-fcd8967dd142,Scott and Sons,company
51257b1c-6756-4a97-bf61-79b310e3dd4b,Soto-Edwards,company
6d71c9e6-fddf-4c2f-915f-d8b49da13b8c,University College London,university
0ddcde0b-cfa5-4a54-9d17-c6417e254146,Henderson LLC,company
7be11e75-b8c1-40e8-b1ae-34c36d4e6538,Williams-Chang,company
edc18bc4-69a4-4628-bbf2-0d55594c71dd,Heidelberg University,university
9b680cb2-14e1-4d62-9e11-323ffa0c1c91,Blackwell Inc,company
b8a63c4b-726d-489d-9d4b-bce8625fda22,"Abbott, Brady and Porter",company
d91d93f0-fc75-4c98-a479-e7fe1ad92608,"Newman, Cruz and Gross",company
70039be2-766a-489c-b0aa-218868404b4c,University of Manchester,university
c5f5cb98-75d0-478c-9dd9-8d83b09d7782,"Anthony, Moyer and King",company
6d76b700-4cff-4b9c-b4d8-da3247874cf0,Jones-Bishop,company
692ce77a-86d3-42cf-b863-89fe981be77b,Campos-Lopez,company
4a8a7e81-acd2-42d3-9802-0696cf891e18,Harvard University,university
ab68da06-e664-4ad9-91b2-e4cf55087917,Shea and Sons,company
8d6e7180-c3c1-4571-83e1-5b70b0b2c94b,ETH Zurich,university
08735e51-aa30-4ec9-9584-5a20046215c6,Oconnor-Sanchez,company
5fd91f2f-e318-41ac-b487-e6b386383b68,Romero-Thomas,company
5eb177ff-13ce-4544-a34b-c60e0a4f36a9,Peck-Russell,company
f5ed4f9e-0648-439f-b3d3-c1ab962b02dd,"Mcpherson, Martin and Vasquez",company
2dacb406-823b-413f-af90-06ca5aa8a59c,Brunel University London,university
41e07c1d-4c91-410d-9a37-2172845478e5,Universitat Polytecnica De Catanlunya,university
af2dfd71-9610-4fe3-80b1-a85708b09bc2,"Michael, Bradley and Williams",company
d0a81fbd-a748-424c-b313-6e7b41222256,Howe-Padilla,company
6a769f08-e3fb-4a49-aeed-3a15a10f6efa,Smith-Walton,company
6c8d9dee-fb8f-4944-9093-e187601e1500,Georgia Institute of Technology,university
4ffc9b2a-d85f-4ac6-8399-96bd67187ea1,White-Cabrera,company
0a565f8a-ff5a-453c-ab06-020c4ab80b10,"Boyd, Evans and Hill",company
30914d81-fef4-44a0-8da5-7925f3d4b4fa,Wallace Inc,company
ada02d3e-0a1f-4a5e-9d81-7aff3bcb40b3,University of Surrey,university
a25dd8d3-7738-4939-9fd5-aef85f332e3d,University of Sheffield,university
35803b3d-6102-45a0-bb14-3a4fc1921bcf,Harris-Miranda,company
192a090f-6fce-4bba-b6ff-6a862ced8ce5,University of Edinburgh,university
a07a9887-2be7-4aea-87ab-9c190cd07dbf,"Riley, Thomas and Clayton",company
73d3236c-aaa3-492c-a309-48199642dc37,Howell-Morris,company
fef4ae28-c4f4-4fe9-b4bd-357b8dfdcfda,"Duran, Acosta and Bates",company
90f75d02-4735-4489-8aff-6990df782b26,University of Zurich,university
e3745338-0dab-4700-8294-bac94051fa92,Nguyen LLC,company
ed858b94-15f7-45bf-ae00-1dc517ddb753,"Mcknight, Hurley and Reese",company
3a0de05f-35ca-432c-81f9-303281711ebb,Harmon Ltd,company
5581127a-9e3a-4b55-8aef-080f37a284a1,Purdue University,university
c90afcd3-1398-48bb-9ec8-271d9f78214c,University of Melbourne,university
4847e4d6-cb40-4cd2-b903-0b4b8f145083,"Castillo, Henry and Powell",company
24ec912c-7cce-42c5-8e36-38086bfff1e3,"University of California, Davis",university
