START_ID,END_ID,editorName,reviewPolicy
939ee07c-6009-43f8-b884-69238b40659e,1402912902,Kelly Wilson,4
939ee07c-6009-43f8-b884-69238b40659e,89420937,Kelly Wilson,4
6fdeda46-9d42-4591-a065-6d21c4986a89,2053853389,Jennifer Diaz,5
6fdeda46-9d42-4591-a065-6d21c4986a89,144602334,Jennifer Diaz,5
6fdeda46-9d42-4591-a065-6d21c4986a89,2070914382,Jennifer Diaz,5
6fdeda46-9d42-4591-a065-6d21c4986a89,2553511,Jennifer Diaz,5
6fdeda46-9d42-4591-a065-6d21c4986a89,3605620,Jennifer Diaz,5
3f16aef5-6b9f-4f87-baca-cbf8147e352f,2936523,Rebecca Kane,5
3f16aef5-6b9f-4f87-baca-cbf8147e352f,144604924,Rebecca Kane,5
3f16aef5-6b9f-4f87-baca-cbf8147e352f,10790574,Rebecca Kane,5
3f16aef5-6b9f-4f87-baca-cbf8147e352f,2553511,Rebecca Kane,5
3f16aef5-6b9f-4f87-baca-cbf8147e352f,145261717,Rebecca Kane,5
7dda5bd1-752f-45e5-bc7b-09633096916e,-2147483648,Joshua Shaw,3
7dda5bd1-752f-45e5-bc7b-09633096916e,1483726395,Joshua Shaw,3
7dda5bd1-752f-45e5-bc7b-09633096916e,2182166,Joshua Shaw,3
9d1e9467-890b-44c6-92c4-5d604973af84,49959210,Amanda Williams,4
9d1e9467-890b-44c6-92c4-5d604973af84,1445301871,Amanda Williams,4
9d1e9467-890b-44c6-92c4-5d604973af84,1701686,Amanda Williams,4
9d1e9467-890b-44c6-92c4-5d604973af84,2066161618,Amanda Williams,4
da96c220-cd39-4894-bae6-d2d77c8e7aa9,1688844,John Garcia,5
da96c220-cd39-4894-bae6-d2d77c8e7aa9,-2147483648,John Garcia,5
da96c220-cd39-4894-bae6-d2d77c8e7aa9,152456169,John Garcia,5
da96c220-cd39-4894-bae6-d2d77c8e7aa9,153469888,John Garcia,5
da96c220-cd39-4894-bae6-d2d77c8e7aa9,10323928,John Garcia,5
09246bed-4d95-4656-9c5b-5ce1b3074cb3,2066165068,Lindsey Wright,4
09246bed-4d95-4656-9c5b-5ce1b3074cb3,19225295,Lindsey Wright,4
09246bed-4d95-4656-9c5b-5ce1b3074cb3,144022533,Lindsey Wright,4
09246bed-4d95-4656-9c5b-5ce1b3074cb3,66095908,Lindsey Wright,4
6cc36eeb-d056-42c4-a306-7bcb239cc442,4764020,Alexis Thompson,5
6cc36eeb-d056-42c4-a306-7bcb239cc442,1389995130,Alexis Thompson,5
6cc36eeb-d056-42c4-a306-7bcb239cc442,2225948,Alexis Thompson,5
6cc36eeb-d056-42c4-a306-7bcb239cc442,143805211,Alexis Thompson,5
6cc36eeb-d056-42c4-a306-7bcb239cc442,2495509,Alexis Thompson,5
8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91,1768841,Scott Drake,3
8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91,143669775,Scott Drake,3
8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91,1994178,Scott Drake,3
