OrganizationID,affiliation_name,affiliationType
4e479441-0fb6-4a07-b430-1d8a7f8550db,University College London,university
df639b1e-95fe-4ad6-8658-92d014a819d5,"Casey, Fritz and Miller",company
d3ff2012-898e-4d8e-a64b-22204fbe8e21,Ramirez-Brown,company
c8f3cb72-3b04-42c2-a142-b761df7e0630,Evans PLC,company
aaf502f6-920c-41a1-a7b2-fa048841a6a6,"Hawkins, Carlson and Miller",company
0c0fba50-a941-4919-93fa-8871db3147a7,VU Amsterdam,university
5c09e4d4-ebc5-4c55-ab18-227d4e55a04f,"Shelton, Walker and Burton",company
f77d0724-7e02-432d-a43b-e04784d2d897,Brewer Inc,company
ada3e093-eff9-46e9-b7c4-9cb36a09a481,"Soto, Kim and Foster",company
0d93367d-07c0-4e3a-9a6f-e59a2b531f27,Giles-Pearson,company
c7acbd37-3732-403e-a80e-13c0f95f51cc,University of Zurich,university
aa34c94a-bd40-4292-9cee-225fefe25946,Goodwin-Guerrero,company
4146e2d7-649e-4dbe-910c-7f96459a1e86,University of Geneva,university
cd9b0c73-b431-447c-8698-55e23641a704,"Moore, Bautista and Martin",company
4e5254f0-fae6-4186-ae53-bd363cbfef7e,Cornell University,university
086a8669-f76b-41e4-a0b4-48102ca7efe1,University of Leicester,university
d677dbfb-5d37-4bd4-8dd8-0e5edf86153c,"Ortiz, Parsons and Reed",company
95ec1c91-75cc-4157-a75d-b46eb60b27ff,University of Pennsylvania,university
7c321bca-5715-459a-8098-11cace1636ed,Delft University of Technology,university
15968bbf-6ce4-46bc-ab08-fc8f240d17b8,Dean and Sons,company
27a62342-3e11-4737-84a0-753f7408533a,University of Groningen,university
7a4225e3-280f-45d4-94f8-7a85d931a630,California Institute of Technology,university
0f1f1682-2ae9-4dfc-bfad-c5d94f94db2c,Queen Mary University of London,university
516b2fe8-3767-42b5-980a-898288c576fb,"City, University of London",university
9b25b19a-570c-406e-a7bd-0ca081297b9a,University of Glasgow,university
db8cc1a2-0344-4941-966c-49489c54f06b,University of Bath,university
19fc5683-7d73-4bda-977f-5e61b0071c2f,"University of California, Davis",university
25c434ed-7621-4fe8-9727-f426343d7a19,Seoul National University,university
709cb9c9-dca4-4529-add4-6da88a1e57e8,Mayer-Weaver,company
1c5eb6b9-4331-445d-aef8-0e4b80ca4ea9,Mcdowell-Boyd,company
0b39d878-56dd-47eb-96be-6dae89711aa7,University of Oslo,university
0bd51f17-dd63-4a48-b986-25b434297746,Imperial College London,university
50fc694d-80c7-44fc-915c-0af39c16f27f,Georgia Institute of Technology,university
437ea26f-6975-4590-9dbf-93b463143436,Morgan-Gonzalez,company
00335a6f-e543-4974-bdb4-9dbacd513bac,Harvard University,university
211fee18-0de3-4a84-ab42-7faf62bdd2fb,Martin and Sons,company
abe7c6d5-59f7-40d2-aead-9d6a0f2d9c36,University of Amsterdam,university
75d518b5-c308-486a-bbfc-2b5fad563606,Technical University of Munich,university
50cfd549-904d-4b51-b088-aeb4b294a060,University of Surrey,university
f8446389-53f5-4427-bf6d-e4ddeb3ee8ee,University of Auckland,university
47628931-1710-43a7-bd83-2b4fb40cb851,University of Kent,university
2a951bc4-ee28-4de6-9f8e-563bfecf3f8c,Jackson-Schneider,company
7f21b1f2-cc78-4159-acf9-d29ae92b5c0f,"Romero, Lewis and Castro",company
6d7f6579-da1a-4e1f-a209-f5c53428a55f,"Allen, Foster and Gomez",company
b246299f-ee20-4d4b-865a-cc9562565c62,London School of Economics and Political Science,university
19d890f2-a092-498b-84c9-1e3bcb168d1d,McGill University,university
f229766a-d707-4dae-bcef-ebb078e5ea54,"Ward, Roberts and Lopez",company
91e072d7-d07a-4d2d-9cda-b8c3e25b4eee,"University of California, Davis",university
2dff63c6-8e5b-45e0-b38c-81dd4a5c8a88,"Gutierrez, Evans and Mays",company
029bf7c6-9768-40fc-89ad-da517f3ec983,"Hernandez, Jones and Davis",company
58852e92-3cfc-4022-9f7a-014f770d02f5,Mercer and Sons,company
59dbdc50-28b4-4dfe-9087-207c0488f8b8,University of Edinburgh,university
83ba8e3e-3d0a-4d4f-a814-e0e7eb64722f,University of Washington,university
96cb6589-ef0f-40e9-aaf6-3f62c12da0e4,Massachusetts Institute of Technology,university
e89bf676-57ef-4395-b20f-4d292c7db64f,Watts Ltd,company
cc98eb01-77c8-4dd6-a3ea-88deeb3b3ffe,Parks Inc,company
4d022fdb-7b96-45de-bc7c-e7de252d6d16,"Dean, Walker and Carlson",company
378d88dc-19b8-4fc2-8d62-8ca985fe322d,Stanford University,university
c60bee9c-430a-4d16-b8f1-5ac475056c43,University of Chicago,university
36bf427f-f374-4e66-9d93-a45e95e3f8ce,Brown-Torres,company
3c594730-161a-49eb-9372-69189cb3fe75,University of York,university
4c8efee7-493a-4649-9ecd-28ad26f7481e,New York University,university
e267871e-70db-4f9a-87e5-2310f54dab0c,"University of California, San Diego",university
7b54c875-5121-4cb4-9a17-8643a7699eb6,Bell-Wagner,company
16062f93-c85c-4ea4-8918-eb91e92c7f8b,"Koch, Gomez and Goodwin",company
7f657171-eea0-45f0-a6a0-23943e446472,Yale University,university
2a6e7976-d08f-4e8a-bbfc-ef119f11b6b9,Williams and Sons,company
cca623e1-6106-4b05-a002-396ddf7342e5,University of Glasgow,university
0f6f668b-a43d-4486-b126-41480c589190,University of Manchester,university
a5b4055f-0066-400c-b43d-7fb38de4b8ca,University of Oxford,university
a7cea837-e699-4c98-bdbd-4a0835a057d7,Barnett LLC,company
bf501cf0-dd1a-4640-ae2f-ba9199a47d77,Technical University of Munich,university
7174d3aa-9dc8-47a4-a7d0-9f9bcaffc1a6,Brown-Brooks,company
aeb7cbb9-09fb-491d-9159-723335e98dc1,Colon and Sons,company
6fd65aed-c2c4-493e-9cd4-2d3eb03918df,Stanford University,university
0fe28b39-b37a-4b84-b68d-07ff5caac06f,University of British Columbia,university
254670df-3396-46e3-8ebb-d2091c5c27b5,Stanford University,university
ed8585fd-6f81-41ce-a60a-83aff9d71e34,"Smith, Johnson and Hudson",company
148a17b0-aaab-4514-abbe-01f4ef3e3068,Lee and Sons,company
66903d7a-3bec-43dd-be76-23abc613896f,Massachusetts Institute of Technology,university
a207a0f4-cf7a-47f9-9bd9-0f32ce85c759,University of Melbourne,university
b7858525-5410-4700-8cbe-da6e28c642d4,Cardiff University,university
2458780e-7ace-430e-8897-9ca4b5a29f8d,Utrecht University,university
efef4956-217e-41c6-bbbc-c8c1abc4a49a,Long-Harrison,company
dac4aa9d-c346-44bd-9c9c-87bc81f20522,"Gonzales, Reyes and Edwards",company
644c7be6-3667-451b-8c72-3de9efd3c590,Mitchell Ltd,company
378b77a7-0ce8-4def-9536-d2aa802481f7,"Jacobs, Hall and Wagner",company
afd8b120-b9e0-4fb9-8c80-cddfe45989bb,Brunel University London,university
778fc79f-572b-4462-aab7-612ac5e33260,Stevens Inc,company
c0bb479b-5996-477a-bfad-d3a094e927e5,Andersen-Jones,company
452e91ee-7eb6-4354-b90a-4140885e0fc5,Cardiff University,university
6daae189-ce8d-404b-91bc-cddb301da5b4,Fowler-Mullins,company
ceb08640-8ec7-4c86-9c02-96d3e7fa7311,Garza-Lewis,company
40fcdf03-bbd2-4d01-95a0-9368fb681eb7,University of Surrey,university
78a0a2c4-42a5-4187-a3b6-f5e80cab7948,Harvard University,university
eab0a842-dfa7-4c06-8089-e3c3aac439ff,Karolinska Institute,university
c498b2d0-c87f-4270-815a-222efde21042,Columbia University,university
98b22c4f-7ecb-44b2-8ad7-fcf1ac201a3f,"University of California, Berkeley",university
3ee5a41a-bed6-4874-93b1-0020d74deebd,University of Alberta,university
c84c23d9-246a-48f8-bd48-00d2984d985d,Kyoto University,university
222e2c8c-e68a-4dcb-9fce-feabb1153e88,Barton Group,company
e7a3e1e5-52b2-480e-9611-2dc1ba6694d2,"Hill, Meyer and Pena",company
a4b19a66-bf39-4b9a-8970-2cd6bd84463d,"Ruiz, Love and Mitchell",company
428bd376-8232-4f11-bf1e-e186732f2527,Erasmus University Rotterdam,university
9ac9bfbb-aa9a-4a21-a4f2-2385317a239d,Wright-Rasmussen,company
cd674f17-772f-4b9e-b695-ce655ced77f2,University College London,university
90d3e61e-a816-470c-8e9c-69480bfb842d,"Williams, Martinez and Moyer",company
32d197f1-6035-4322-8314-300421789331,"Jackson, Long and Lopez",company
ba0537ad-bfaa-4504-bb9c-a802e2f78d10,Brown-Alvarez,company
f2637dd7-b040-4cb1-8e0f-f92b38803a71,"City, University of London",university
8a33d747-6e26-4b2f-b504-cb75ead94f09,Herrera-Stephens,company
b3c3e036-57e4-4aae-99b2-2fb5c299d38a,University of Exeter,university
c259017b-65ab-4af3-9e48-56c946553d53,Phillips LLC,company
24fd8c45-247d-45e9-9171-4234db80ff6d,Cervantes LLC,company
8783f8d7-fb04-465e-a5b0-c21c80a425ad,"Hogan, Parks and Gibson",company
b066b601-3507-479f-85a2-8f9d81f9a82c,Stanford University,university
86fa4cf8-0c6e-4863-9497-ae53fbec6bab,"Smith, Williams and Thompson",company
17e7b35a-6664-486e-ab22-fc94176227e8,"Fisher, Donaldson and Bradley",company
3eaacd1a-994c-4307-aa67-3e1ee8c3dd5f,Brooks-Howell,company
b20d1388-272f-44de-b0fc-39d97b85aa2e,Columbia University,university
7de59098-342d-4e24-bbe2-aa5f4829edf7,Kyoto University,university
392d2666-0b84-487e-a0a6-aa5bddf664a6,Kyoto University,university
2c7f4c63-2cf1-4f01-a369-7820cd027c21,University of Kent,university
39c1b965-19e2-4743-ae48-90aceb13bc42,Karolinska Institute,university
7e6f1be2-a76d-4ac0-8a36-4a27fa791027,Lancaster University,university
9b65c1ef-ec5d-4e40-a862-4e5ccb17cb1d,Terry Inc,company
2a995cfd-6c3e-40c6-9669-649ddf88f1fb,Thomas LLC,company
b401c092-06f0-4398-8940-31aa1c4f0ee9,"Garcia, Leblanc and Romero",company
005fbc1b-d155-44f6-b482-f0aa65703366,University of Geneva,university
f28735bf-643d-4e25-8b7b-bf429a854690,National University of Singapore,university
ba9f4a5c-d582-4ac5-b389-10ea55733aa1,Mccarthy Group,company
65bdb3a4-a7ef-427f-bf47-7cfc75eeda54,"Norris, Lloyd and Vang",company
bd2e913d-9e11-4962-854c-cb542bf672a5,University of Southampton,university
a7bf8939-babf-47f2-8b0a-c27732200108,Frank Group,company
13624e8e-ee65-4cb4-9fb0-44c291208129,University of Hong Kong,university
d595dcac-7101-49aa-bd16-434b807c25af,University of British Columbia,university
1d9e5489-106f-4055-afda-a2f3170473f9,"Sparks, West and Nguyen",company
3ce1ef09-4e87-4674-b8c3-983e61f586db,Williams PLC,company
cbb96a4a-9b20-4ce5-b098-e4e55fce957a,University of Warwick,university
3ebf503b-ec43-4e3f-a386-76c3a0d01434,Taylor-Brewer,company
4205e4ff-cd14-46b8-ac10-e88626394268,University of Southampton,university
af18987b-fdbd-4d56-96a9-1dcd650ecea8,Campbell and Sons,company
d21dd0c8-ffef-408a-9e82-b26f48788785,Martinez-Weber,company
96986a93-1132-41ce-bef6-240cd6251de3,University of Chicago,university
7153a9c1-8d39-4df3-982d-60f0616a491b,University of São Paulo,university
a5f68908-206e-40b9-89f9-cc4b0e14221f,"Mcgrath, Lester and Collins",company
e79eef12-a0e8-479b-8a1d-9a8271725c90,"Griffin, Irwin and Shields",company
8fbe21ac-d774-4010-b74a-53f186f177d4,Ball-Hardy,company
46ba147a-13a9-40f4-9e8b-dc3551e54ed2,"Reynolds, Mitchell and Hamilton",company
235e05bd-cbfa-486d-b150-22144bc7b06c,Rodriguez Inc,company
ae52b770-751d-4506-941e-9eb6c9051335,Potter-Mueller,company
17c5ba00-6bcd-4a1d-a535-5adea99153b6,Baker LLC,company
2ef37bc0-f71d-42b5-8187-097c5c3de92a,Jones-Vega,company
31245ad4-0add-4917-8b84-fc664490fc60,University of British Columbia,university
2a08f4e0-b10e-4295-bd34-51a3209b5746,Rush Ltd,company
f3c9217e-4c90-4724-9b9a-e829dd8f73b8,University of Groningen,university
13d5f3ed-7478-49b7-b041-38b199281b8a,University of Hong Kong,university
e476a674-7676-4ca6-9243-b389fc8869e6,Hooper LLC,company
3caf409d-07f0-4c54-83df-e2cdf325f2ee,"Brown, Young and Jones",company
140e6008-9403-473c-ae47-ab5b22611bba,Wilson Group,company
625e11ef-cd1a-437c-a82d-6fa756809df8,University of Sheffield,university
367dc33f-30e2-4a30-9c88-0cb8b05eae93,University of Munich,university
37d8602b-8099-459a-9fb7-78186f40b6f4,Davis-Riggs,company
a6fb3021-bacb-4559-bc99-cd3305b58b90,Martin-Smith,company
b91972c8-0d32-4722-b3dd-760a30889bac,University of Pennsylvania,university
5aebcaad-f066-4646-a661-74ba095329a0,Carey-Gonzalez,company
de9e9543-ad99-4807-a902-6346786dfca7,University of New South Wales,university
ad1f8450-4b04-4158-acbe-a74a4775164f,"Morris, Harris and Trevino",company
7d994a99-6f2b-4ccb-8f6f-d5ad487cd38d,"Gonzales, Sullivan and Flores",company
bce6d17e-1c0c-4d45-9bf0-985366d1d9e9,Johns Hopkins University,university
1a0f7b9c-5078-46c4-b216-801b8bacbc83,University of Cambridge,university
b21425dd-b140-4206-a041-93e448e42ecb,ETH Zurich,university
bd22b9b4-e9cd-4fa3-81dc-8042d5a1c4bd,"Ortiz, Duran and Fisher",company
322d4505-f285-4d35-9da2-e3fc0ddaaa36,Smith-Morton,company
1dd41de2-86f8-4ba2-a02e-b9bed0a286a2,Garza-Young,company
5a90b698-1030-4719-adac-bf75bb0d7f4a,ETH Zurich,university
dbb5d6b8-d87f-4e4a-a796-b0edbff6ead7,University of Essex,university
82b4ebdb-6329-444d-981b-82e2bcb1082a,Delft University of Technology,university
9fa1aff9-1d61-4fb2-af3c-dd165aad4558,University of Hong Kong,university
499807d1-7b42-4d3e-9252-c989fc6aa8c6,"Davidson, Smith and Gilbert",company
db0e8040-ccf8-43d0-a0e5-210696e3c1f2,University of Glasgow,university
5963224c-23bb-43e0-a01f-0a2dbccae3f0,New York University,university
83649985-7205-4ef9-8c42-ce8d4e247275,University of Michigan,university
8966ee3c-c742-4e59-8644-ca18b7fbee41,Carr and Sons,company
5da3a140-ebc4-4426-9a03-974a0737ca51,University of Hong Kong,university
83ed772a-c785-46f0-8c02-589314f8331f,Leiden University,university
8ba00de0-cbb1-41df-9348-bf13094ec72d,"Petty, Ramirez and Pollard",company
2b572e79-78bd-4f66-9a06-d8f155ae6ad2,Conrad-Moore,company
cea159a7-f4f8-4327-8603-c4ca3b361f0f,Rose-Peters,company
de7c4090-b959-45b5-8974-92a7d3647701,"Mendoza, Thompson and Lopez",company
9c64439b-3070-497e-a87d-8d77e4171fb3,National University of Singapore,university
91e1ac2e-a969-4cab-aa51-3df6e106fcc4,University of Michigan,university
09a3480f-3871-4871-a2de-cb38fbed82be,Princeton University,university
96af2372-d04f-443e-8bf5-2fbe60bc4531,University of Chicago,university
d43e0213-dd67-47b9-ad33-dbffcd290059,Massachusetts Institute of Technology,university
158b58d7-7e6a-4a63-ac79-e184659188e3,University of Tokyo,university
cd0d5162-4e1d-4c35-817e-57eec4497d21,"University of California, San Francisco",university
42688737-12f0-4d4a-b587-45334c6e9a50,Bartlett Group,company
bc11aa37-e768-41b4-b565-0811792c7618,Davis-Patterson,company
e72a26fa-5433-4678-87a5-4315d97de727,Johnson-Harris,company
1134af24-e90d-4dc0-8e39-ef98db563d05,Lancaster University,university
c2dc785a-ee70-43af-8206-cc03f17b83c5,Morgan Ltd,company
83881e0e-6353-4dcf-9c63-e8f0eddcfd1b,"Royal Holloway, University of London",university
8b52c474-2a56-4839-a93a-804eff22d4a0,Wilson Inc,company
e1e3f8c1-2853-4352-aa29-73b9b8a785e2,Lopez-Perkins,company
e7954709-f7ed-4a20-85f5-bc64b918e474,"University of California, Berkeley",university
eb8ff094-59be-4abd-a093-9d3e15515c00,Columbia University,university
039db698-15fe-4baa-98db-ce660f829965,Castillo LLC,company
a21ae679-82ee-49a4-8422-b61f940bfe8f,"Hughes, Kim and Phillips",company
a3afc871-7bb2-4e67-ae02-947596f1b3ca,Duke University,university
c1ece58e-d505-4e80-b5b6-bc0055a3d07d,Cardiff University,university
ba52ba60-e6cc-4b84-8b5e-5c1c012c6a57,Karolinska Institute,university
228d2cbb-2266-43e0-b7ab-db03d8185755,"University of Maryland, College Park",university
e8e40251-bbce-4046-b79f-a4284904156e,"Fisher, Moore and Perez",company
b0c4f29e-bb2e-4455-8421-ae50306fb2ea,University of Hong Kong,university
f3df11b2-9afa-42de-a6ea-8c16717abedb,Jones-Conrad,company
31673e7e-ba1b-4a1c-8c28-69c58b9b93e5,"Brown, Hall and Wallace",company
ed7413f9-bd5c-49ba-b6ef-33cb1d4c6ca3,Ortiz-Duarte,company
b03dbd76-0d55-4522-b145-12cd45fa71de,Imperial College London,university
a475e4bd-9cc9-45d8-8532-50b1c410e5d0,"Blake, Johnson and Thomas",company
2501dd8e-e748-4de6-bb25-ae9c610ea4f9,"Brown, Flowers and Patrick",company
c7898d9a-4537-4c2b-ada3-e4edefb1195d,Seoul National University,university
3acb23ba-79bd-45bf-8ae7-0776b26a8e47,University of Texas at Austin,university
7c8c1673-4a7f-4b24-88cf-69536445adf4,Dunn-Davis,company
c133798b-8b11-468f-86ee-00385220badd,Bush Ltd,company
de88cc36-7a0c-44ca-a404-c5504a30a6fd,University of Amsterdam,university
3bf29a5a-aae0-4417-9eb9-adb406914c79,University of Alberta,university
7eb7ff06-aab0-4da2-9ea1-81159a5258ae,University of Zurich,university
5564318a-3ef4-4254-bc3f-eaf6013d9c99,Johns Hopkins University,university
f162e5c2-df7d-4c54-b30a-a49f85126ff5,University of Chicago,university
3672c528-6ca4-425d-83df-103de3650be7,Johns Hopkins University,university
4b5cf275-9f6d-4939-a172-b746f2c2a87d,"Johnson, Cummings and Whitaker",company
899b52e9-85c4-4855-9c1c-0e7aace1f837,University of Bath,university
52f41809-753b-4dd1-83c7-a3a695e21997,Purdue University,university
d97829b5-910b-4569-a3b7-1618c4f33b73,University of Chicago,university
1e4ca23f-7494-4a92-84ad-129f4aecfeab,"Matthews, Yang and Smith",company
da6a1f3d-ee9b-421b-bd6d-942e81841a6f,University of Kent,university
037614f9-ef02-4713-b375-f0d7a48c1127,Erasmus University Rotterdam,university
0f13a480-5103-42e6-b65c-fc78d084af44,Cornell University,university
26d29c88-792d-48dc-ba2d-1081cb275af1,Fields Ltd,company
4ec1f836-2cf3-47c8-b189-d5e4fd9ec206,University of Oslo,university
4b8c3d83-31a6-48c8-b309-9a986bd7710c,"Delgado, Miller and Hill",company
a81bbc3c-1e41-4cea-96cc-7faac6afdaf7,Banks Ltd,company
695da6cc-5542-4722-8a8c-f5a5c87ea91c,Technical University of Munich,university
04bef92f-945e-4ae4-8289-eb669d4bee21,University of Zurich,university
2cb91517-212a-4c33-8217-5b5876899ec9,University of Hong Kong,university
cc76dcfb-6166-4e39-8706-83771bfa803a,Watts-Allen,company
117bdf88-364a-46d7-a13a-bfff2b3079f0,Stone Inc,company
2ea4aa61-d989-4d8a-816f-c40de9031404,Georgia Institute of Technology,university
9ccb7932-3461-4cb6-b318-89d176632d84,"Hernandez, Frank and Brennan",company
89986b2f-f58a-4a3a-96ab-b9d9987ef117,Lancaster University,university
4711dfc1-84a9-48d0-a713-52de2fb279dd,Massachusetts Institute of Technology,university
48a60485-563c-45ed-8d60-f6f5e1d4423f,Duke University,university
66c585a0-21e1-40a9-a2cc-100cc7d7bc90,KU Leuven,university
01c0af77-af4e-4d13-a5a6-e6e3902fafe0,Universitat Polytecnica De Catanlunya,university
2cee314b-4d5a-44e9-b261-4c1d915afa36,"Lee, Potts and Mcintosh",company
15c2aeba-f1a2-449a-b511-4f5381158c61,Adkins-Bell,company
9a9ee814-7413-4117-a921-84b9c4533a23,Evans-Scott,company
fd987e1b-375c-425b-879f-1be054d5a3b7,West-Lee,company
7ae63ad4-0385-4089-bc65-4a0af0f5643b,University of New South Wales,university
abd0390b-a843-4d13-83d4-a86d2e7b6454,University of Essex,university
19681360-451b-4073-98a4-a3f65536f2e2,Hoffman-Morales,company
fb229e6c-cd51-4501-a388-39b15701b595,Ludwig Maximilian University of Munich,university
1ab28c70-6edf-4b70-84d1-3dc642c72def,Richardson PLC,company
7aab6f29-a3c4-4fb7-afb2-74e182770104,University of Warwick,university
0bb4a067-7017-4366-a11a-6f5cf4c10fe3,Harvard University,university
bd136889-467e-41e1-957c-c88ac190ee94,Daniels-Robinson,company
369c4afe-7c65-44de-9c25-29a41712b444,University of Hong Kong,university
ada1edb4-28c6-4d3d-8664-e0a026367174,University of New South Wales,university
3ac18934-b310-438a-be95-bcf4ecc6fa44,Wood Inc,company
92a8455f-6a5b-4473-871e-237dc5bba62f,Duke University,university
02f79a3f-26c8-4950-967d-afee879f102a,University of Washington,university
5b108154-2d1e-4b1d-899c-9a97adc15e62,"Farrell, Ramirez and Harris",company
641fb815-1b1e-418e-bd02-a83d09febc92,University of Chicago,university
271a655b-9c62-4f24-8be3-80cc3b98f75d,University of Groningen,university
13ef70f0-4309-4a74-aefd-e270ad090376,University of Auckland,university
c84f2f00-ddcd-4d71-b6df-312fd49b80fc,Jackson-Spence,company
0306cf5d-9478-49df-9e12-2c24dcb972a0,Gonzalez-Hernandez,company
3140f392-ee22-45a2-9f8d-78228f3b55ed,Mendoza Group,company
36f98bfb-1f9c-4071-8b2b-ee8ec02ebf5b,University of Reading,university
96714f2d-d1f1-42b3-af27-964046bfb971,University of Auckland,university
66113023-2fcb-44dd-a443-3a898cdc60f0,King's College London,university
47c68e7c-e994-4cc0-8aef-0a68b5bbe74e,University of São Paulo,university
78ac3931-2202-4bd3-abf5-8e09b1bedbff,"Gonzalez, King and Carter",company
70069d8e-caee-4e2f-881e-3bcfd08595f5,University of Kent,university
690b136a-93ef-468b-af78-f29eaa08a7e8,"King, Martin and Torres",company
006c69f6-eebb-4d55-a7f0-f9384615fe65,University of Sussex,university
71e89120-0968-459b-87c3-2c9beb27ad03,"Barrera, Rivera and Sampson",company
a16341e6-7265-4794-ba9e-05e2c91909f0,"Bell, Brown and Hampton",company
c5f6e522-6b65-4aa2-9567-58d9ac7b0282,Martinez LLC,company
fff49d82-112e-4188-a3fb-e23ce3cecb13,Australian National University,university
e976f284-353f-432f-908a-16fa7260f64b,Karolinska Institute,university
4dc2ee19-b223-4eb8-9545-cd30a5d565be,Fields-Baldwin,company
540b2e36-727e-4aff-b9d4-38950e7696d3,Harvard University,university
bddbdcd6-9c49-49de-a941-a768b246a1a4,Carlson Ltd,company
422f3809-e0e0-4b82-8274-f1b4b80213b6,Berry-Clark,company
1a779b9b-e285-4fa8-a157-62a1f5dfeb21,University of Amsterdam,university
55e67135-5fd0-44b3-b270-2831e4a30cc3,London School of Economics and Political Science,university
7eae6971-110d-42a3-87d3-1a8c2ebac357,Roach and Sons,company
4d61e7a6-0e86-4af0-8cea-c575e03acf66,Massachusetts Institute of Technology,university
19d2fed2-0f68-4382-94ad-0d089e21fb17,"Birkbeck, University of London",university
158ffcbc-4d9e-400b-b204-1f292837bb73,"University of California, San Diego",university
730b8109-6dfd-4c3e-a9c5-a8fb3cb960ff,Dunn-Johnson,company
cee1c525-5467-4daa-a43b-29d64ab98696,Columbia University,university
492a358b-9729-4eb5-bb2b-a90f7229c69c,Roberts-Hayes,company
04da5f0f-b86b-4dfb-8d52-d5cca1459cb3,Mitchell-Boyd,company
2214e065-8b17-4171-87b0-937ea719e9ff,Gaines Ltd,company
55eb0d48-668b-48f5-9846-728b3b9eb3dd,Peking University,university
ad5ad588-6e2d-4259-bead-4e46feb191b2,Monash University,university
3cc84992-a349-44da-876d-75234f39f4d6,California Institute of Technology,university
8327974f-d5bd-4118-9e7c-88ba1ff58493,University of Queensland,university
45a522e6-ec7c-40f3-a564-f6ac689c3a58,University of Chicago,university
b2ab43c7-6294-4a84-87e0-b35cd5433eb5,Bartlett PLC,company
e2079d05-2741-47e2-9f12-790911283ec3,"Beck, Sutton and Gallegos",company
c3a11627-37c7-49bc-b34f-f72c43504a6f,Baird-Douglas,company
c6ac451d-0616-407f-a1c7-0ee992942b08,Leiden University,university
b67b2e91-c5a5-48df-a1bd-f9d76a891793,University of Leicester,university
8eadcb27-9b7f-4ce2-949d-a3dfbaeb84e9,University of Zurich,university
a8eed95e-6220-4588-b9cc-ecb57908b74d,Gomez Ltd,company
1584eef9-d242-41e5-bfc3-4e0b45548860,Klein-Smith,company
d316dac5-b783-4eb2-a435-7261af2d70ab,King's College London,university
050c80cc-cc94-41a6-a184-8afe73791c1c,Johnson-Turner,company
c6363c64-1d98-4282-a54f-52a29e078c4e,Lawson PLC,company
32a63b3f-cf74-43c5-826d-9455b4cf7011,Cardiff University,university
fa70df33-dc12-419b-b169-b1327d51acc4,Purdue University,university
48ad128d-742d-467f-b873-0866b2bbb5c6,Ludwig Maximilian University of Munich,university
a09c03e3-3186-4832-8dba-900f0d1e4bcd,Baker Inc,company
64fdb6c6-4938-48ca-93be-8e18e7b927c3,Utrecht University,university
31a25c15-3456-4348-bef6-edc064a70ef5,Smith LLC,company
659078e8-6850-43b1-ad79-1b71798d09ef,Universitat Libre De Brussels,university
bbd07cf1-4711-432c-972b-16aa7169e1f5,University of Oxford,university
8b1eb2c0-cd1a-4f62-9b0b-a6556f9a624f,Allen Ltd,company
d934290d-5fc8-4cda-8b63-8aae9696066d,University of Alberta,university
cb2a219a-64a2-479f-a327-8853f650ea96,Universitat Polytecnica De Catanlunya,university
56349bd8-6845-4dc3-967f-4a849114d5b8,Horton PLC,company
09edfc0c-4b1c-4f37-98ec-ea01efeec6a6,"Wall, Pope and Hess",company
3ad361e3-bca9-4228-abe7-89ff0b48694a,"University of Maryland, College Park",university
4cfd4b50-4843-4b7e-ae9f-ac7d7b48c0a9,"Walker, Ward and Clayton",company
3f4b5504-0936-4ecb-9f6a-9c0ffa7d82a7,"Brown, Campbell and Edwards",company
97efa1be-b9ef-47a0-96c4-2561945f1b59,"Shaw, Smith and Whitney",company
32dacef4-26e4-4be8-92dc-7b2c919b4695,Thornton-Trujillo,company
7505f100-18f4-49ed-aa81-d5277c34cc1d,"Smith, Grant and Wilson",company
2e8b43fd-8bcf-40fd-b93c-43536f873ef3,Rhodes LLC,company
3e89bb16-d0f3-4d1c-aee7-92b2732732d3,"Alvarez, Ramos and Robinson",company
a9792e2d-cd87-4632-902b-1b7f4dd3bda5,"Barnes, Rodriguez and Gordon",company
001fb93a-df0f-4e21-adad-662e7b8d9918,Northwestern University,university
9714322c-d760-4c53-b575-6931617d4b1b,Nelson-Dillon,company
220c63b2-f310-4816-a60e-d6ccbb79a54a,Brunel University London,university
8dd04299-5039-4d7d-9449-e2c76a69c059,"Mcdonald, Blake and Roberts",company
2ae486fe-c192-4909-8c51-f0501dd6b410,University of Tokyo,university
fc7df474-8a34-4289-af36-8108a38530ae,University of Zurich,university
bec7b54f-7e28-4cbf-aa48-c2366ee9a1cb,University of Washington,university
2df752eb-2428-41d5-b55c-5755258b94c9,University of Bath,university
149cd2f3-7fdd-4dbf-8f0a-a84f691f44f9,Parker Ltd,company
1f997979-0886-4080-9434-09d255762670,University of Chicago,university
2b2b88ff-1b18-41a7-aa67-cfafd082519e,University of Oxford,university
4de82f7a-77a5-437e-817d-17f0d075e772,Heidelberg University,university
776c5aa6-24e2-4857-846c-fbd776c00eee,New York University,university
e4eff65b-7cde-4f12-a8a6-69bfc94dbcdc,Howell-Pratt,company
d9456132-1280-4750-aa1b-b679e7d4656d,University of Surrey,university
4d969b1e-974f-427e-8e45-c17da560014c,Kyoto University,university
b9fcb5dd-4006-42f3-a497-79b89392e47f,University of Zurich,university
6449ea5d-0c54-4df3-8c72-114853f7027d,"Evans, Gardner and Livingston",company
4c8a2566-7ad1-4892-835f-d5688a6da407,"Gray, Griffin and Fischer",company
