paperId,title,abstract,pages,DOI,link,citationCount,referenceCount,year
e65f148eb5a60ab701dd54931363afbb1cf30eae,Exploring exploratory search: a user study with linked semantic data,"The maturation of semantic technologies and the growing popularity of the Linked Open Data (LOD) cloud make it possible to expose linked semantic data sets to end users in order to empower a range of analytical tasks taking advantage of knowledge integration and semantic linking. Linked semantic data appears to offer a great potential for exploratory search, which is open-ended, multi-faceted, and iterative in nature. However, there is limited insight into how browsing through linked semantic data sets can support exploratory search. This paper presents a user study with a uni-focal semantic browsing interface for exploratory search through several data sets linked via domain ontologies. The study, which is qualitative and exploratory in nature and uses music as an illustrative domain, examines (i) obstacles and challenges related to user exploratory search in LOD and (ii) the serendipitous learning effect and the role semantics plays in that. The approach and lessons learnt can benefit future human factor studies to evaluate interactive exploration of linked semantic data, as well as technology developers to become aware of issues that have to be addressed in to facilitate exploratory search with LOD.",2,10.1145/2462197.2462199,https://www.semanticscholar.org/paper/e65f148eb5a60ab701dd54931363afbb1cf30eae,21,31,2013.0
88e8a250f8e28544fe7b74db72ec18a7627ea456,Semi-Supervised Semantic Segmentation With Cross-Consistency Training,"In this paper, we present a novel cross-consistency based semi-supervised approach for semantic segmentation. Consistency training has proven to be a powerful semi-supervised learning framework for leveraging unlabeled data under the cluster assumption, in which the decision boundary should lie in low-density regions. In this work, we first observe that for semantic segmentation, the low-density regions are more apparent within the hidden representations than within the inputs. We thus propose cross-consistency training, where an invariance of the predictions is enforced over different perturbations applied to the outputs of the encoder. Concretely, a shared encoder and a main decoder are trained in a supervised manner using the available labeled examples. To leverage the unlabeled examples, we enforce a consistency between the main decoder predictions and those of the auxiliary decoders, taking as inputs different perturbed versions of the encoder's output, and consequently, improving the encoder's representations. The proposed method is simple and can easily be extended to use additional training signal, such as image-level labels or pixel-level labels across different domains. We perform an ablation study to tease apart the effectiveness of each component, and conduct extensive experiments to demonstrate that our method achieves state-of-the-art results in several datasets.",12671-12681,10.1109/cvpr42600.2020.01269,https://www.semanticscholar.org/paper/88e8a250f8e28544fe7b74db72ec18a7627ea456,488,72,2020.0
77725617432f5fa9c37f152918694ff39c7b1957,Semantic Data Mining of Financial News Articles,,294-307,10.1007/978-3-642-40897-7_20,https://www.semanticscholar.org/paper/77725617432f5fa9c37f152918694ff39c7b1957,17,21,2013.0
90ce37d2df4b89cc5454e421d4b2dce5f27def74,Evaluation of semantic data storages for integrating heterogenous disciplines in automation systems engineering,"Automation systems development projects typically require the integration of heterogeneous local tool data models that come from various disciplines and sources. Semantic data integration provides solutions for bridging semantic gaps between common project-level concepts and the local tool concepts used by each discipline. The following use cases represent the foundation for efficient data integration: (a) data insertion in the local tool models, (b) transformation of data between the local models and a common model, and (c) querying across concepts from different local models by using the common model. The selection of a proper semantic data storage for storing the data has a strong impact on efficiently executing these use cases. Three different important types of semantic storages have been identified: ontology file storages, triple storages, and relational databases storages. In this paper, we evaluate them, and identify their drawbacks and advantages in the context of the presented integration use cases' requirements.",6858-6865,10.1109/IECON.2013.6700268,https://www.semanticscholar.org/paper/90ce37d2df4b89cc5454e421d4b2dce5f27def74,13,21,2013.0
f397d5e75e8799cebf32a9e095b4cc4f02fe7cac,Curriculum Model Adaptation with Synthetic and Real Data for Semantic Foggy Scene Understanding,,1182 - 1204,10.1007/s11263-019-01182-4,https://www.semanticscholar.org/paper/f397d5e75e8799cebf32a9e095b4cc4f02fe7cac,104,85,2019.0
86eeb603370514857780464c902d992020a0c94c,Semantic Data Warehouse Design: From ETL to Deployment à la Carte,,64-83,10.1007/978-3-642-37450-0_5,https://www.semanticscholar.org/paper/86eeb603370514857780464c902d992020a0c94c,38,35,2013.0
c577c6835cf29b109c8c647abb61a1245ddcb6d8,Towards Vagueness-Aware Semantic Data,"The emergence in recent years of initiatives like the Linked Open Data (LOD) has led to a significant increase in the amount of structured semantic data on the Web. In this paper we argue that the shareability and wider reuse of such data can very often be hampered by the existence of vagueness within it, as this makes the data's meaning less explicit. Moreover, as a way to reduce this problem, we propose a vagueness metaontology that may represent in an explicit way the nature and characteristics of vague elements within semantic data.",40-45,,https://www.semanticscholar.org/paper/c577c6835cf29b109c8c647abb61a1245ddcb6d8,7,7,2013.0
b7eac64a8410976759445cce235469163d23ee65,Data Recombination for Neural Semantic Parsing,"Modeling crisp logical regularities is crucial in semantic parsing, making it difficult for neural models with no task-specific prior knowledge to achieve good results. In this paper, we introduce data recombination, a novel framework for injecting such prior knowledge into a model. From the training data, we induce a high-precision synchronous context-free grammar, which captures important conditional independence properties commonly found in semantic parsing. We then train a sequence-to-sequence recurrent network (RNN) model with a novel attention-based copying mechanism on datapoints sampled from this grammar, thereby teaching the model about these structural properties. Data recombination improves the accuracy of our RNN model on three semantic parsing datasets, leading to new state-of-the-art performance on the standard GeoQuery dataset for models with comparable supervision.",66-106,10.18653/v1/P16-1002,https://www.semanticscholar.org/paper/b7eac64a8410976759445cce235469163d23ee65,448,40,2016.0
b8601c86905b0184b9387b042400609febb93d10,A survey of loss functions for semantic segmentation,"Image Segmentation has been an active field of research as it has a wide range of applications, ranging from automated disease detection to self driving cars. In the past five years, various papers came up with different objective loss functions used in different cases such as biased data, sparse segmentation, etc. In this paper, we have summarized some of the well-known loss functions widely used for Image Segmentation and listed out the cases where their usage can help in fast and better convergence of a model. Furthermore, we have also introduced a new log-cosh dice loss function and compared its performance on NBFS skull-segmentation open source data-set with widely used loss functions. We also showcased that certain loss functions perform well across all data-sets and can be taken as a good baseline choice in unknown data distribution scenarios.",1-7,10.1109/CIBCB48159.2020.9277638,https://www.semanticscholar.org/paper/b8601c86905b0184b9387b042400609febb93d10,559,25,2020.0
5c1e86ad3071d5ebd963fa5f84033b836266337d,Using the Semantic Web in digital humanities: Shift from data publishing to data-analysis and serendipitous knowledge discovery,"The present study examines how perceived insecurity in the neighborhood affects adolescent civic engagement: directly or indirectly via subjective well-being; and whether these relationships are the same for boys and girls. Participants included 2651 adolescents (1488 girls and 1163 boys), aged 15 to 18. The participants filled out a questionnaire, which consisted of the Civic Commitment Scale, adopted from Flanagan et al. (2007), the Future Civic Activity Scale, adopted from Paltie and Seydo (2003), the Fear of Crime Scale (Tolano, Gorman-Smith, Henry, 2001), and the Satisfaction with Life Scale (Pavit, Diener, 1993). Path analysis indicated that an unsafe neighborhood leads to girls’ and boys’ lower level of subjective well-being and when they are less satisfied with their life, their civic engagement decreases. Only for boys, but not for girls, the unsafe neighborhood could directly encourage boys to actively participate in community life.",187-193,10.3233/sw-190386,https://www.semanticscholar.org/paper/5c1e86ad3071d5ebd963fa5f84033b836266337d,78,36,2020.0
a6cfe02d90260640a151a2cd172b2bf3b000b738,Enriching Texture Analysis with Semantic Data,"We argue for the importance of explicit semantic modelling in human-centred texture analysis tasks such as retrieval, annotation, synthesis, and zero-shot learning. To this end, low-level attributes are selected and used to define a semantic space for texture. 319 texture classes varying in illumination and rotation are positioned within this semantic space using a pair wise relative comparison procedure. Low-level visual features used by existing texture descriptors are then assessed in terms of their correspondence to the semantic space. Textures with strong presence of attributes connoting randomness and complexity are shown to be poorly modelled by existing descriptors. In a retrieval experiment semantic descriptors are shown to outperform visual descriptors. Semantic modelling of texture is thus shown to provide considerable value in both feature selection and in analysis tasks.",1248-1255,10.1109/CVPR.2013.165,https://www.semanticscholar.org/paper/a6cfe02d90260640a151a2cd172b2bf3b000b738,30,31,2013.0
fb4915611ad787c74d44ebb53f886e5802204593,Probabilistic data association for semantic SLAM,"Traditional approaches to simultaneous localization and mapping (SLAM) rely on low-level geometric features such as points, lines, and planes. They are unable to assign semantic labels to landmarks observed in the environment. Furthermore, loop closure recognition based on low-level features is often viewpoint-dependent and subject to failure in ambiguous or repetitive environments. On the other hand, object recognition methods can infer landmark classes and scales, resulting in a small set of easily recognizable landmarks, ideal for view-independent unambiguous loop closure. In a map with several objects of the same class, however, a crucial data association problem exists. While data association and recognition are discrete problems usually solved using discrete inference, classical SLAM is a continuous optimization over metric information. In this paper, we formulate an optimization problem over sensor states and semantic landmark positions that integrates metric information, semantic information, and data associations, and decompose it into two interconnected problems: an estimation of discrete data association and landmark class probabilities, and a continuous optimization over the metric states. The estimated landmark and robot poses affect the association and class distributions, which in turn affect the robot-landmark pose optimization. The performance of our algorithm is demonstrated on indoor and outdoor datasets.",1722-1729,10.1109/ICRA.2017.7989203,https://www.semanticscholar.org/paper/fb4915611ad787c74d44ebb53f886e5802204593,382,46,2017.0
9358d2ae944cfbdcb4b48e2e0c5f7ad97118b74e,The SYNTHIA Dataset: A Large Collection of Synthetic Images for Semantic Segmentation of Urban Scenes,"Vision-based semantic segmentation in urban scenarios is a key functionality for autonomous driving. Recent revolutionary results of deep convolutional neural networks (DCNNs) foreshadow the advent of reliable classifiers to perform such visual tasks. However, DCNNs require learning of many parameters from raw images, thus, having a sufficient amount of diverse images with class annotations is needed. These annotations are obtained via cumbersome, human labour which is particularly challenging for semantic segmentation since pixel-level annotations are required. In this paper, we propose to use a virtual world to automatically generate realistic synthetic images with pixel-level annotations. Then, we address the question of how useful such data can be for semantic segmentation - in particular, when using a DCNN paradigm. In order to answer this question we have generated a synthetic collection of diverse urban images, named SYNTHIA, with automatically generated class annotations. We use SYNTHIA in combination with publicly available real-world urban images with manually provided annotations. Then, we conduct experiments with DCNNs that show how the inclusion of SYNTHIA in the training stage significantly improves performance on the semantic segmentation task.",3234-3243,10.1109/CVPR.2016.352,https://www.semanticscholar.org/paper/9358d2ae944cfbdcb4b48e2e0c5f7ad97118b74e,1897,43,2016.0
f58b61d70caca32c265c39f539c81730b842a3df,Unsupervised Intra-Domain Adaptation for Semantic Segmentation Through Self-Supervision,"Convolutional neural network-based approaches have achieved remarkable progress in semantic segmentation. However, these approaches heavily rely on annotated data which are labor intensive. To cope with this limitation, automatically annotated data generated from graphic engines are used to train segmentation models. However, the models trained from synthetic data are difficult to transfer to real images. To tackle this issue, previous works have considered directly adapting models from the source data to the unlabeled target data (to reduce the inter-domain gap). Nonetheless, these techniques do not consider the large distribution gap among the target data itself (intra-domain gap). In this work, we propose a two-step self-supervised domain adaptation approach to minimize the inter-domain and intra-domain gap together. First, we conduct the inter-domain adaptation of the model, from this adaptation, we separate target domain into an easy and hard split using an entropy-based ranking function. Finally, to decrease the intra-domain gap, we propose to employ a self-supervised adaptation technique from the easy to the hard subdomain. Experimental results on numerous benchmark datasets highlight the effectiveness of our method against existing state-of-the-art approaches. The source code is available at https://github.com/feipan664/IntraDA.git.",3763-3772,10.1109/cvpr42600.2020.00382,https://www.semanticscholar.org/paper/f58b61d70caca32c265c39f539c81730b842a3df,308,40,2020.0
d8af6a45eaea68adda8597ae65f91ece152f7b21,Sparse and Dense Data with CNNs: Depth Completion and Semantic Segmentation,"Convolutional neural networks are designed for dense data, but vision data is often sparse (stereo depth, point clouds, pen stroke, etc.). We present a method to handle sparse depth data with optional dense RGB, and accomplish depth completion and semantic segmentation changing only the last layer. Our proposal efficiently learns sparse features without the need of an additional validity mask. We show how to ensure network robustness to varying input sparsities. Our method even works with densities as low as 0.8% (8 layer lidar), and outperforms all published state-of-the-art on the Kitti depth completion benchmark.",52-60,10.1109/3DV.2018.00017,https://www.semanticscholar.org/paper/d8af6a45eaea68adda8597ae65f91ece152f7b21,230,27,2018.0
d9acae36f15e4b6fb4a9dc31777321f2526fd43b,Querying Semantic Data on the Web?,"The Semantic Web is the initiative of the W3C to make information on the Web readable not only by humans but also by machines. RDF is the data model for Semantic Web data, and SPARQL is the standard query language for this data model. In recent years, we have witnessed a constant growth in the amount of RDF data available on the Web, which has motivated the theoretical study of fundamental aspects of RDF and SPARQL. The goal of this paper is two-fold: to introduce SPARQL, which is a fundamental technology for the development of the Semantic Web, and to present some interesting and non-trivial problems on RDF data management at a Web scale, that we think the database community should address.",6-17,10.1145/2430456.2430458,https://www.semanticscholar.org/paper/d9acae36f15e4b6fb4a9dc31777321f2526fd43b,18,52,2013.0
07c704709448988b6247032277b04e9190d16008,Learning Semantic Segmentation From Synthetic Data: A Geometrically Guided Input-Output Adaptation Approach,"As an alternative to manual pixel-wise annotation, synthetic data has been increasingly used for training semantic segmentation models. Such synthetic images and semantic labels can be easily generated from virtual 3D environments. In this work, we propose an approach to cross-domain semantic segmentation with the auxiliary geometric information, which can also be easily obtained from virtual environments. The geometric information is utilized on two levels for reducing domain shift: on the input level, we augment the standard image translation network with the geometric information to translate synthetic images into realistic style; on the output level, we build a task network which simultaneously performs semantic segmentation and depth estimation. Meanwhile, adversarial training is applied on the joint output space to preserve the correlation between semantics and depth. The proposed approach is validated on two pairs of synthetic to real dataset: from Virtual KITTI to KITTI, and from SYNTHIA to Cityscapes, where we achieve a clear performance gain compared to the baselines and various competing methods, demonstrating the effectiveness of the geometric information for cross-domain semantic segmentation.",1841-1850,10.1109/CVPR.2019.00194,https://www.semanticscholar.org/paper/07c704709448988b6247032277b04e9190d16008,204,63,2018.0
1365b4a286e607a4902ef11c84a1f309719d946c,ADVENT: Adversarial Entropy Minimization for Domain Adaptation in Semantic Segmentation,"Semantic segmentation is a key problem for many computer vision tasks. While approaches based on convolutional neural networks constantly break new records on different benchmarks, generalizing well to diverse testing environments remains a major challenge. In numerous real-world applications, there is indeed a large gap between data distributions in train and test domains, which results in severe performance loss at run-time. In this work, we address the task of unsupervised domain adaptation in semantic segmentation with losses based on the entropy of the pixel-wise predictions. To this end, we propose two novel, complementary methods using (i) entropy loss and (ii) adversarial loss respectively. We demonstrate state-of-the-art performance in semantic segmentation on two challenging “synthetic-2-real” set-ups and show that the approach can also be used for detection.",2512-2521,10.1109/CVPR.2019.00262,https://www.semanticscholar.org/paper/1365b4a286e607a4902ef11c84a1f309719d946c,999,51,2018.0
21b58c8aba44c173493e418a797a1f36c6dae8a9,ERFNet: Efficient Residual Factorized ConvNet for Real-Time Semantic Segmentation,"Semantic segmentation is a challenging task that addresses most of the perception needs of intelligent vehicles (IVs) in an unified way. Deep neural networks excel at this task, as they can be trained end-to-end to accurately classify multiple object categories in an image at pixel level. However, a good tradeoff between high quality and computational resources is yet not present in the state-of-the-art semantic segmentation approaches, limiting their application in real vehicles. In this paper, we propose a deep architecture that is able to run in real time while providing accurate semantic segmentation. The core of our architecture is a novel layer that uses residual connections and factorized convolutions in order to remain efficient while retaining remarkable accuracy. Our approach is able to run at over 83 FPS in a single Titan X, and 7 FPS in a Jetson TX1 (embedded device). A comprehensive set of experiments on the publicly available Cityscapes data set demonstrates that our system achieves an accuracy that is similar to the state of the art, while being orders of magnitude faster to compute than other architectures that achieve top precision. The resulting tradeoff makes our model an ideal approach for scene understanding in IV applications. The code is publicly available at: https://github.com/Eromera/erfnet",263-272,10.1109/TITS.2017.2750080,https://www.semanticscholar.org/paper/21b58c8aba44c173493e418a797a1f36c6dae8a9,1016,38,2018.0
9d67af2158807aa815b5a4485b076f7a18ce6ab4,Model Adaptation with Synthetic and Real Data for Semantic Dense Foggy Scene Understanding,,28-145,10.1007/978-3-030-01261-8_42,https://www.semanticscholar.org/paper/9d67af2158807aa815b5a4485b076f7a18ce6ab4,177,68,2018.0
f7ab6c52be9351ac3f6cf8fe6ad5efba1c1595e8,VSE++: Improving Visual-Semantic Embeddings with Hard Negatives,"We present a new technique for learning visual-semantic embeddings for cross-modal retrieval. Inspired by hard negative mining, the use of hard negatives in structured prediction, and ranking loss functions, we introduce a simple change to common loss functions used for multi-modal embeddings. That, combined with fine-tuning and use of augmented data, yields significant gains in retrieval performance. We showcase our approach, VSE++, on MS-COCO and Flickr30K datasets, using ablation studies and comparisons with existing methods. On MS-COCO our approach outperforms state-of-the-art methods by 8.8% in caption retrieval and 11.3% in image retrieval (at R@1).",12,,https://www.semanticscholar.org/paper/f7ab6c52be9351ac3f6cf8fe6ad5efba1c1595e8,939,38,2017.0
1d6a5d0299ed8458191e4e0407d4d513e6a7dd7e,3D Semantic Segmentation with Submanifold Sparse Convolutional Networks,"Convolutional networks are the de-facto standard for analyzing spatio-temporal data such as images, videos, and 3D shapes. Whilst some of this data is naturally dense (e.g., photos), many other data sources are inherently sparse. Examples include 3D point clouds that were obtained using a LiDAR scanner or RGB-D camera. Standard ""dense"" implementations of convolutional networks are very inefficient when applied on such sparse data. We introduce new sparse convolutional operations that are designed to process spatially-sparse data more efficiently, and use them to develop spatially-sparse convolutional networks. We demonstrate the strong performance of the resulting models, called submanifold sparse convolutional networks (SS-CNs), on two tasks involving semantic segmentation of 3D point clouds. In particular, our models outperform all prior state-of-the-art on the test set of a recent semantic segmentation competition.",9224-9232,10.1109/CVPR.2018.00961,https://www.semanticscholar.org/paper/1d6a5d0299ed8458191e4e0407d4d513e6a7dd7e,1167,26,2017.0
dc3f8c8513441915408ab0549e9ac5f2f2f31eec,3D Semantic Parsing of Large-Scale Indoor Spaces,"In this paper, we propose a method for semantic parsing the 3D point cloud of an entire building using a hierarchical approach: first, the raw data is parsed into semantically meaningful spaces (e.g. rooms, etc) that are aligned into a canonical reference coordinate system. Second, the spaces are parsed into their structural and building elements (e.g. walls, columns, etc). Performing these with a strong notation of global 3D space is the backbone of our method. The alignment in the first step injects strong 3D priors from the canonical coordinate system into the second step for discovering elements. This allows diverse challenging scenarios as man-made indoor spaces often show recurrent geometric patterns while the appearance features can change drastically. We also argue that identification of structural elements in indoor spaces is essentially a detection problem, rather than segmentation which is commonly used. We evaluated our method on a new dataset of several buildings with a covered area of over 6, 000m2 and over 215 million points, demonstrating robust results readily useful for practical applications.",1534-1543,10.1109/CVPR.2016.170,https://www.semanticscholar.org/paper/dc3f8c8513441915408ab0549e9ac5f2f2f31eec,1282,41,2016.0
7e92c50e680819486365949ee7ef2adce7d0704b,Rectifying Pseudo Label Learning via Uncertainty Estimation for Domain Adaptive Semantic Segmentation,,1106 - 1120,10.1007/s11263-020-01395-y,https://www.semanticscholar.org/paper/7e92c50e680819486365949ee7ef2adce7d0704b,365,60,2020.0
64e23f006fda19bbbbc324b1353851ebca95aa02,RangeNet ++: Fast and Accurate LiDAR Semantic Segmentation,"Perception in autonomous vehicles is often carried out through a suite of different sensing modalities. Given the massive amount of openly available labeled RGB data and the advent of high-quality deep learning algorithms for image-based recognition, high-level semantic perception tasks are pre-dominantly solved using high-resolution cameras. As a result of that, other sensor modalities potentially useful for this task are often ignored. In this paper, we push the state of the art in LiDAR-only semantic segmentation forward in order to provide another independent source of semantic information to the vehicle. Our approach can accurately perform full semantic segmentation of LiDAR point clouds at sensor frame rate. We exploit range images as an intermediate representation in combination with a Convolutional Neural Network (CNN) exploiting the rotating LiDAR sensor model. To obtain accurate results, we propose a novel post-processing algorithm that deals with problems arising from this intermediate representation such as discretization errors and blurry CNN outputs. We implemented and thoroughly evaluated our approach including several comparisons to the state of the art. Our experiments show that our approach outperforms state-of-the-art approaches, while still running online on a single embedded GPU. The code can be accessed at https://github.com/PRBonn/lidar-bonnetal.",4213-4220,10.1109/IROS40897.2019.8967762,https://www.semanticscholar.org/paper/64e23f006fda19bbbbc324b1353851ebca95aa02,729,23,2019.0
9b15362b9a025071aa170f7ed81a761bc057c859,Unsupervised Domain Adaptation for Semantic Segmentation via Class-Balanced Self-training,,297-313,10.1007/978-3-030-01219-9_18,https://www.semanticscholar.org/paper/9b15362b9a025071aa170f7ed81a761bc057c859,1100,47,2018.0
bc7d49fcd26042c755f1ab663f8b93351e6768fa,Effective Use of Synthetic Data for Urban Scene Semantic Segmentation,,42-161,10.1007/978-3-030-01216-8_6,https://www.semanticscholar.org/paper/bc7d49fcd26042c755f1ab663f8b93351e6768fa,139,55,2018.0
68dd4b89ce1407372a29d05ca9e4e1a2e0513617,"A Solution to Plato's Problem: The Latent Semantic Analysis Theory of Acquisition, Induction, and Representation of Knowledge.","How do people know as much as they do with as little information as they get? The problem takes many forms; learning vocabulary from text is an especially dramatic and convenient case for research. A new general theory of acquired similarity and knowledge representation, latent semantic analysis (LSA), is presented and used to successfully simulate such learning and several other psycholinguistic phenomena. By inducing global knowledge indirectly from local co-occurrence data in a large body of representative text, LSA acquired knowledge about the full vocabulary of English at a comparable rate to schoolchildren. LSA uses no prior linguistic or perceptual similarity knowledge; it is based solely on a general mathematical learning method that achieves powerful inductive effects by extracting the right number of dimensions (e.g., 300) to represent objects and contexts. Relations to other theories, phenomena, and problems are sketched.",211-240,10.1037/0033-295X.104.2.211,https://www.semanticscholar.org/paper/68dd4b89ce1407372a29d05ca9e4e1a2e0513617,6289,139,1997.0
9f93e2de4c24acd3ffb10efae1c849a63830148d,Domain Generalization via Model-Agnostic Learning of Semantic Features,"Generalization capability to unseen domains is crucial for machine learning models when deploying to real-world conditions. We investigate the challenging problem of domain generalization, i.e., training a model on multi-domain source data such that it can directly generalize to target domains with unknown statistics. We adopt a model-agnostic learning paradigm with gradient-based meta-train and meta-test procedures to expose the optimization to domain shift. Further, we introduce two complementary losses which explicitly regularize the semantic structure of the feature space. Globally, we align a derived soft confusion matrix to preserve general knowledge of inter-class relationships. Locally, we promote domain-independent class-specific cohesion and separation of sample features with a metric-learning component. The effectiveness of our method is demonstrated with new state-of-the-art results on two common object recognition benchmarks. Our method also shows consistent improvement on a medical image segmentation task.",6447-6458,,https://www.semanticscholar.org/paper/9f93e2de4c24acd3ffb10efae1c849a63830148d,552,53,2019.0
88512be44744615f4baa8e14f600f036db4c2433,Semantic Understanding of Scenes Through the ADE20K Dataset,,302 - 321,10.1007/s11263-018-1140-0,https://www.semanticscholar.org/paper/88512be44744615f4baa8e14f600f036db4c2433,1302,44,2016.0
e9de7cc307b6c2a39383ef1a9acbca1ea3dfe27c,Semantic Segmentation of Earth Observation Data Using Multimodal and Multi-scale Deep Networks,,23-194,10.1007/978-3-319-54181-5_12,https://www.semanticscholar.org/paper/e9de7cc307b6c2a39383ef1a9acbca1ea3dfe27c,353,41,2016.0
d0e25741c5f840a5783e3536cf732a8415697112,Geospatial data ontology: the semantic foundation of geospatial data integration and sharing,"ABSTRACT Effective integration and wide sharing of geospatial data is an important and basic premise to facilitate the research and applications of geographic information science. However, the semantic heterogeneity of geospatial data is a major problem that significantly hinders geospatial data integration and sharing. Ontologies are regarded as a promising way to solve semantic problems by providing a formalized representation of geographic entities and relationships between them in a manner understandable to machines. Thus, many efforts have been made to explore ontology-based geospatial data integration and sharing. However, there is a lack of a specialized ontology that would provide a unified description for geospatial data. In this paper, with a focus on the characteristics of geospatial data, we propose a unified framework for geospatial data ontology, denoted GeoDataOnt, to establish a semantic foundation for geospatial data integration and sharing. First, we provide a characteristics hierarchy of geospatial data. Next, we analyze the semantic problems for each characteristic of geospatial data. Subsequently, we propose the general framework of GeoDataOnt, targeting these problems according to the characteristics of geospatial data. GeoDataOnt is then divided into multiple modules, and we show a detailed design and implementation for each module. Key limitations and challenges of GeoDataOnt are identified, and broad applications of GeoDataOnt are discussed.",269 - 296,10.1080/20964471.2019.1661662,https://www.semanticscholar.org/paper/d0e25741c5f840a5783e3536cf732a8415697112,35,79,2019.0
27ff37bd17a5e59149e645184ed4a0c2fb9cf2f2,Semantic Graph Convolutional Networks for 3D Human Pose Regression,"In this paper, we study the problem of learning Graph Convolutional Networks (GCNs) for regression. Current architectures of GCNs are limited to the small receptive field of convolution filters and shared transformation matrix for each node. To address these limitations, we propose Semantic Graph Convolutional Networks (SemGCN), a novel neural network architecture that operates on regression tasks with graph-structured data. SemGCN learns to capture semantic information such as local and global node relationships, which is not explicitly represented in the graph. These semantic relationships can be learned through end-to-end training from the ground truth without additional supervision or hand-crafted rules. We further investigate applying SemGCN to 3D human pose regression. Our formulation is intuitive and sufficient since both 2D and 3D human poses can be represented as a structured graph encoding the relationships between joints in the skeleton of a human body. We carry out comprehensive studies to validate our method. The results prove that SemGCN outperforms state of the art while using 90% fewer parameters.",3420-3430,10.1109/CVPR.2019.00354,https://www.semanticscholar.org/paper/27ff37bd17a5e59149e645184ed4a0c2fb9cf2f2,411,86,2019.0
64a1dbdd7653eaca25c78e87335ee156b6f6959e,Constrained Language Models Yield Few-Shot Semantic Parsers,"We explore the use of large pretrained language models as few-shot semantic parsers. The goal in semantic parsing is to generate a structured meaning representation given a natural language input. However, language models are trained to generate natural language. To bridge the gap, we use language models to paraphrase inputs into a controlled sublanguage resembling English that can be automatically mapped to a target meaning representation. Our results demonstrate that with only a small amount of data and very little code to convert into English-like representations, our blueprint for rapidly bootstrapping semantic parsers leads to surprisingly effective performance on multiple community tasks, greatly exceeding baseline methods also trained on the same limited data.",57-141,10.18653/v1/2021.emnlp-main.608,https://www.semanticscholar.org/paper/64a1dbdd7653eaca25c78e87335ee156b6f6959e,148,64,2021.0
582259e5d9cc29eb0148d6232c5579241f2c4f43,An introduction to latent semantic analysis,"Latent Semantic Analysis (LSA) is a theory and method for extracting and representing the contextual‐usage meaning of words by statistical computations applied to a large corpus of text (Landauer & Dumais, 1997). The underlying idea is that the aggregate of all the word contexts in which a given word does and does not appear provides a set of mutual constraints that largely determines the similarity of meaning of words and sets of words to each other. The adequacy of LSA's reflection of human knowledge has been established in a variety of ways. For example, its scores overlap those of humans on standard vocabulary and subject matter tests; it mimics human word sorting and category judgments; it simulates word‐word and passage‐word lexical priming data; and, as reported in 3 following articles in this issue, it accurately estimates passage coherence, learnability of passages by individual students, and the quality and quantity of knowledge contained in an essay.",259-284,10.1080/01638539809545028,https://www.semanticscholar.org/paper/582259e5d9cc29eb0148d6232c5579241f2c4f43,5134,48,1998.0
5e207a9ebda631d34681c5ad3b53979ee8cb985d,HadoopRDF: A Scalable Semantic Data Analytical Engine,,633-641,10.1007/978-3-642-31576-3_80,https://www.semanticscholar.org/paper/5e207a9ebda631d34681c5ad3b53979ee8cb985d,39,12,2012.0
f64e1106e93928a4f49071f20d80d4a18d184c1d,Discovering Semantic Data of Interest from Un-mappable Memory with Confidence,"Uncovering semantic data of interest in memory pages without memory mapping information is an important capability in computer forensics. Existing memory mappingguided techniques do not work in that scenario as pointers in the un-mappable memory cannot be resolved and navigated. To address this problem, we present a probabilistic inference-based approach called DIMSUM to enable the recognition of data structure instances from un-mappable memory. Given a set of memory pages and the specification of a target data structure, DIMSUM will identify instances of the data structure in those pages with quantifiable confidence. More specifically, it builds graphical models based on boolean constraints generated from the data structure and the memory page contents. Probabilistic inference is performed on the graphical models to generate results ranked with probabilities. Our experiments with realworld applications on both Linux and Android platforms show that DIMSUM achieves higher effectiveness than nonprobabilistic approaches without memory mapping information.",50-109,,https://www.semanticscholar.org/paper/f64e1106e93928a4f49071f20d80d4a18d184c1d,34,30,2012.0
b2324651155468c9b6bef8a2e006272126d17608,Fast-SCNN: Fast Semantic Segmentation Network,"The encoder-decoder framework is state-of-the-art for offline semantic image segmentation. Since the rise in autonomous systems, real-time computation is increasingly desirable. In this paper, we introduce fast segmentation convolutional neural network (Fast-SCNN), an above real-time semantic segmentation model on high resolution image data (1024x2048px) suited to efficient computation on embedded devices with low memory. Building on existing two-branch methods for fast segmentation, we introduce our `learning to downsample' module which computes low-level features for multiple resolution branches simultaneously. Our network combines spatial detail at high resolution with deep features extracted at lower resolution, yielding an accuracy of 68.0% mean intersection over union at 123.5 frames per second on Cityscapes. We also show that large scale pre-training is unnecessary. We thoroughly validate our metric in experiments with ImageNet pre-training and the coarse labeled data of Cityscapes. Finally, we show even faster computation with competitive results on subsampled inputs, without any network modifications.",85-131,,https://www.semanticscholar.org/paper/b2324651155468c9b6bef8a2e006272126d17608,372,40,2019.0
