paper_id,cited_paper_id,title_x,cited_paper_title
e068be31ded63600aea068eacd12931efd2a1029,4beaedb97a67636152522e795c549a961bd30d7b,A Fuzzy Complementary Criterion for structure learning of a neuro-fuzzy classifier,
e068be31ded63600aea068eacd12931efd2a1029,be403382b132e7b1dad5f787007cc5288d10c6a8,Two new approaches to feature selection with harmony search,
e068be31ded63600aea068eacd12931efd2a1029,e9f559bf42e6d00f426845a11ee8482e701a316f,Improving GP classification performance by injection of decision trees,
e068be31ded63600aea068eacd12931efd2a1029,0e1bb6e4e3a41839f021b67d65b66b1312dc93be,Batch-Learning Self-Organizing Map with Weighted Connections avoiding false-neighbor effects,
e068be31ded63600aea068eacd12931efd2a1029,c08b41f7cad86a2287c676bff36c30195ae71798,A two-phase evolutionary algorithm for multiobjective mining of classification rules,
e068be31ded63600aea068eacd12931efd2a1029,43683d869a5e232219698b439272a97de7ca228e,Cohen's kappa coefficient as a performance measure for feature selection,
e068be31ded63600aea068eacd12931efd2a1029,49a2a034f5cf6fcdf6288b77146d4d327674fa18,Using multiple measures to predict confidence in instance classification,
e068be31ded63600aea068eacd12931efd2a1029,bd3a0b4f48cde012fc752d2e827b92a3f55e6e31,Diversification of Fuzzy Association Rules to improve prediction accuracy,
e068be31ded63600aea068eacd12931efd2a1029,3bdf29f44da92c85619c50172efc41623562ac7f,Improving boosting performance with a local combination of learners,
e068be31ded63600aea068eacd12931efd2a1029,3d3c0bf81bc344549bb4df12cf28ffd3c3706680,Meta-learning for data summarization based on instance selection method,
e068be31ded63600aea068eacd12931efd2a1029,8b7daf12e58c093ec3d0a71c7621aae2b0aa04ff,A 2-Tier Clustering Algorithm with Map-Reduce,
e068be31ded63600aea068eacd12931efd2a1029,265f62a9d430c04994935b80b83dbcc2faa81b3f,Parallel Decision Tree Algorithm Based on Combination,
e068be31ded63600aea068eacd12931efd2a1029,522d6a30dc638707b26873e9b01ac954e06ca813,Discriminant analysis by neural network-type SIRMs connected fuzzy inference method,
e068be31ded63600aea068eacd12931efd2a1029,70fad0eb870564fa33af67dba9b8e8effac025a3,An improved genetic algorithm for robust fuzzy clustering with unknown number of clusters,
e068be31ded63600aea068eacd12931efd2a1029,aac760e86a81ea7ae57d71190375a6848c4d1f4c,Semi_Fisher Score: A semi-supervised method for feature selection,
e068be31ded63600aea068eacd12931efd2a1029,0a4ac3eacadeca743878a7f42a4e8ddfc638c0aa,Learning large margin nearest neighbor classifiers via cutting plane algorithm,
e068be31ded63600aea068eacd12931efd2a1029,3dc53442adbdc90439addb6f5d325ce696211a27,Estimate human gene family number by improved k-means clustering,
e068be31ded63600aea068eacd12931efd2a1029,23c66ab737367a96f1422ce5c4ff8421709ef70d,Improved boosting algorithm through weighted k-nearest neighbors classifier,
e068be31ded63600aea068eacd12931efd2a1029,5bfe2ee2e3a2ed80263dea516d9685c06a0566f5,Mining Acute Inflammations of urinary system using GAJA2: A new data mining algorithm,
e068be31ded63600aea068eacd12931efd2a1029,a0c1c88b5a72ec7d71e2745e608e55093b300a78,AdaBoost regression algorithm based on classification-type loss,
e068be31ded63600aea068eacd12931efd2a1029,0fd334338cade713ac895a453a8605d1dcb73e7a,Efficient missing data imputation for supervised learning,
e068be31ded63600aea068eacd12931efd2a1029,d9f3cc43833048adc7550f766372999f98253d53,Probabilistic performance profiles for the experimental evaluation of stochastic algorithms,
e068be31ded63600aea068eacd12931efd2a1029,cebd2925baf45f01447fa870aa44baecc044e49a,Localized pairwise constraint proximal support vector machine,
e068be31ded63600aea068eacd12931efd2a1029,d8ef17729ccd00bc7fd548a5e6f1d31f9d148c09,IPSO: An immune based PSO supervised learning system for incremental learning,
e068be31ded63600aea068eacd12931efd2a1029,8b396c2962bfe9a7dc56c0fc6d1fefbb1e144486,Data Mining Technique for Medical Diagnosis Using a New Smooth Support Vector Machine,
e068be31ded63600aea068eacd12931efd2a1029,568db0ef6389d6e7704efcfcdf61a859804ddd4d,An algorithm for multi-label learning based on minimum threshold,
e068be31ded63600aea068eacd12931efd2a1029,4bf62bda43f239d1ea707bc256ec615b4d83c044,Particle swarm optimisation for outlier detection,
e068be31ded63600aea068eacd12931efd2a1029,166e4a7e9ea56780e7cd4ba6454f3fd965db31cd,New crossover operators in linear genetic programming for multiclass object classification,
e068be31ded63600aea068eacd12931efd2a1029,7fb863018de622ee9b6b2711177ae83093cf325d,Pruning association rules using statistics and genetic relation algoritm,
e068be31ded63600aea068eacd12931efd2a1029,b242838be5932410e550b6037131851017bd00d6,Speeding up the evaluation of evolutionary learning systems using GPGPUs,
e068be31ded63600aea068eacd12931efd2a1029,5cf67bef15459a85f18ae332e17f26f3ad69feb4,An estimation of distribution algorithm for the automatic generation of clustering algorithms,
e068be31ded63600aea068eacd12931efd2a1029,343c197b80290fb0e902b2ea41374f4c4505105e,Discriminant Laplacian Embedding,
e068be31ded63600aea068eacd12931efd2a1029,6f240fdf5dffd98ee6dc1d9be5f62a8ad68de637,A Survey of Decision Fusion and Feature Fusion Strategies for Pattern Classification,
e068be31ded63600aea068eacd12931efd2a1029,c737a423c3b1fd6737a58a37842d0efb52b9ad38,An efficient design of a nearest neighbor classifier for various-scale problems,
e068be31ded63600aea068eacd12931efd2a1029,a4abfad4b84839c33a6b3a3029510697f72e9bb3,Chaotic-based hybrid negative selection algorithm and its applications in fault and anomaly detection,
e068be31ded63600aea068eacd12931efd2a1029,b41a444b44f6efc6279f58b72f9a069ce8ee1603,Learning with Uncertain Kernel Matrix Set,
e068be31ded63600aea068eacd12931efd2a1029,7d9a33006ac6c6976b667d20983e794552770ded,Combining Committee-Based Semi-Supervised Learning and Active Learning,
e068be31ded63600aea068eacd12931efd2a1029,ccdda67b3278875e1a4b39d50813764d8c859597,A SOM-based dimensionality reduction method for KNN classifiers,
e068be31ded63600aea068eacd12931efd2a1029,b27b6e0e56243072e08fea25239954fb31de25fb,Creating Rule Ensembles from Automatically-Evolved Rule Induction Algorithms,
e068be31ded63600aea068eacd12931efd2a1029,a2bdf0286068ffb3d5eff738df686190674b3978,A Fast Algorithm for Updating and Downsizing the Dominant Kernel Principal Components,
e068be31ded63600aea068eacd12931efd2a1029,a442e97d739844d9d381ab6be8406f032bb6eca5,Learning Graphical Models for Hypothesis Testing and Classification,
e068be31ded63600aea068eacd12931efd2a1029,c899b633ce0c2cafac5364037df6f5aa262670d5,Projection Vector Machine: One-stage learning algorithm from high-dimension small-sample data,
e068be31ded63600aea068eacd12931efd2a1029,e3f1b3ff05460f383e8fed685ab5ad871f2d6ef6,Creating ensembles of classifiers via fuzzy clustering and deflection,
e068be31ded63600aea068eacd12931efd2a1029,f07317eaed76d94db949ec24b9f48401cf79baad,A probabilistic tri-class support vector machine,
e068be31ded63600aea068eacd12931efd2a1029,97268f9e915dec0c132081b722c6167118c3ef4b,The ROC skeleton for multiclass ROC estimation,
e068be31ded63600aea068eacd12931efd2a1029,e22eabc919d5761a0f36a617a59588e9c135d1fb,Incremental linear discriminant analysis for evolving feature spaces in multitask pattern recognition problems,
e068be31ded63600aea068eacd12931efd2a1029,1d41f9fe8f1a19feab68894a540aedb3e1c293d3,Cost-sensitive classification with respect to waiting cost,
e068be31ded63600aea068eacd12931efd2a1029,207391181964eeeadf4deb051fba03f660fc1027,Estimating Semi-Parametric Missing Values with Iterative Imputation,
e068be31ded63600aea068eacd12931efd2a1029,c5f9230001b7df48dbef0ad126f63d0d72384017,A quantum-inspired genetic algorithm for k-means clustering,
e068be31ded63600aea068eacd12931efd2a1029,6a9b7391b617bbc1c4a23fc027129eba76696d89,A robust iterative refinement clustering algorithm with smoothing search space,
e068be31ded63600aea068eacd12931efd2a1029,e3ea7765c841a1f5c9856be718fb89e890ed93cf,Finding a short and accurate decision rule in disjunctive normal form by exhaustive search,
e068be31ded63600aea068eacd12931efd2a1029,c4937806eb9c4ba3e8d048422591539a8c2d354d,Similarity Estimation Using Bayes Ensembles,
e068be31ded63600aea068eacd12931efd2a1029,7637a1c68b09244bcc33f93f187e293c5f23c5a3,Intelligent Optimization Methods for High-Dimensional Data Classification for Support Vector Machines,
e068be31ded63600aea068eacd12931efd2a1029,840215a59fc848cae8b090289126a0b2a6c0a21c,Classification of Closed Frequent Patterns Improved by Feature Space Transformation,
e068be31ded63600aea068eacd12931efd2a1029,77663dddb9f07ca479eb9bba1ced259206914beb,Feature Selection based on Information Theory,
e068be31ded63600aea068eacd12931efd2a1029,029c56ea0172bb8ef50ec90e440eccf0d6999dd5,Advances in Detecting Parkinson's Disease,
e068be31ded63600aea068eacd12931efd2a1029,78654c37cbb0bed43987bd581a7545ccfbcebc3c,Improving Co-training with Agreement-Based Sampling,
e068be31ded63600aea068eacd12931efd2a1029,e1eb2b5e4be726d07118a0f6df47c90f1c5d8083,TunedIT.org: System for Automated Evaluation of Algorithms in Repeatable Experiments,
e068be31ded63600aea068eacd12931efd2a1029,0b9e04aed5fc2b1ced1684d882bb3280815bf44d,Gene-Pair Representation and Incorporation of GO-based Semantic Similarity into Classification of Gene Expression Data,
e068be31ded63600aea068eacd12931efd2a1029,a60f33bf05d4d18eb9cd16329bc30339949facb6,Incremental Membership Function Updates,
e068be31ded63600aea068eacd12931efd2a1029,773592744c6c3d6e6824c33a5f491cc927e845a5,Study of Control System of Brushless DC Motor in Mobile Robot Based on DSP,
e068be31ded63600aea068eacd12931efd2a1029,16b53592f330aeeb04bd15e81bbf05925a9e74b7,Knowledge acquisition in supporting diagnosis for e-healthcare infrastructure,
e068be31ded63600aea068eacd12931efd2a1029,1220f285232b154207f790d33f8432f44015995b,Utility Independent Privacy Preserving Data Mining - Horizontally Partitioned Data,
e068be31ded63600aea068eacd12931efd2a1029,c091d7d522c153ef9904a6e6276fb7c902d770b9,Memetic Feature Selection: Benchmarking Hybridization Schemata,
e068be31ded63600aea068eacd12931efd2a1029,783b6563d42a40af9ac964d6a4118a91e8be77d8,Mixture of Random Prototype-Based Local Experts,
e068be31ded63600aea068eacd12931efd2a1029,5f5643b0abb038c2d2b1f857a06eb0f0d440718a,Evolving Neural Networks with Maximum AUC for Imbalanced Data Classification,
e068be31ded63600aea068eacd12931efd2a1029,490b52f75cedfc362e5dd17311072909fa5a50e8,A dynamic self-adoptive genetic algorithm for personal credit risk assessment,
e068be31ded63600aea068eacd12931efd2a1029,670224bbe17ef7eaf321eb8772af52c9dda9acc0,Singular Value Decomposition for dimensionality reduction in unsupervised text learning problems,
e068be31ded63600aea068eacd12931efd2a1029,521a56c5dce24291cc6b37bbca6a2e4706a4746b,Research on attribute interval optimization method for segmentation based SVM and the Decision Tree Learning,
e068be31ded63600aea068eacd12931efd2a1029,ae8976da34d43a72fa56be811e1a117ea8295b54,From Transformation-Based Dimensionality Reduction to Feature Selection,
e068be31ded63600aea068eacd12931efd2a1029,8a81c6630145f8070547a945586432f37a95c732,One-sided Support Vector Regression for Multiclass Cost-sensitive Classification,
e068be31ded63600aea068eacd12931efd2a1029,2c99fa04056c9eb33b4617e0a52989e79c6e0039,"Risk minimization, probability elicitation, and cost-sensitive SVMs",
e068be31ded63600aea068eacd12931efd2a1029,f400e6764a923098e66e9c8a2d53c343f5233ce6,Ensemble Learning Based on Multi-Task Class Labels,
e068be31ded63600aea068eacd12931efd2a1029,34ffea4776046f423fa4c24a62f74c5f1fc235a7,Subclass-Oriented Dimension Reduction with Constraint Transformation and Manifold Regularization,
e068be31ded63600aea068eacd12931efd2a1029,4f4c581e2b491af1ecd731b113d46053a496509c,Constraining and Summarizing Optimal Risk and Preventive Patterns in Medical Data,
e068be31ded63600aea068eacd12931efd2a1029,cceabfd2d0ed6a32057c2221d126958d670eff51,Automatic and Incremental Generation of Membership Functions,
e068be31ded63600aea068eacd12931efd2a1029,86b1a527a005a5b92af9b974f97ec9925d493d22,Bayes optimal kernel discriminant analysis,
e068be31ded63600aea068eacd12931efd2a1029,e6133b12b38ab35a6b10bc61b2fd82abf4b3603c,An Incremental Approach to Efficiently Retrieving Representative Information for Mobile Search on Web,
e068be31ded63600aea068eacd12931efd2a1029,02c18ce0566f85e5099a90c456edb9843c32b3ce,An Evolutionary Algorithm for Global Induction of Regression Trees,
e068be31ded63600aea068eacd12931efd2a1029,6e6279ba71073983faf5fd1a156230bac05cde8c,Evaluation of Distance Measures for Multi-class Classification in Binary SVM Decision Tree,
e068be31ded63600aea068eacd12931efd2a1029,0c30f6303dc1ff6d05c7cee4f8952b74b9533928,Pareto discriminant analysis,
e068be31ded63600aea068eacd12931efd2a1029,a7f946a66ffe2bca2d62055186c73421c31c4c16,Fuzzy Multiple Support Associative Classification Approach for Prediction,
e068be31ded63600aea068eacd12931efd2a1029,4d97bab676afcc5838798952c953ff98e2e424fe,L1/2 regularization,
e068be31ded63600aea068eacd12931efd2a1029,bb8e8b82471bf294ad90551f1c7d1ccfd5097ed9,Refining Kernel Matching Pursuit,
e068be31ded63600aea068eacd12931efd2a1029,e77dfc228332db9c28c2db189872e5a0f1771e5f,A Decision Support System framework for innovation management,
e068be31ded63600aea068eacd12931efd2a1029,311d2f84d7bbb5140b9db8dd1af8dc063e8a9984,Feature evaluation and selection based on neighborhood soft margin,
e068be31ded63600aea068eacd12931efd2a1029,d52b97cbf5853749b80d467f8a84775568544869,Semi-supervised learning with varifold Laplacians,
e068be31ded63600aea068eacd12931efd2a1029,91efd7401d8a7f781af408c703e7fd6aa7622ef2,Learning locally minimax optimal Bayesian networks,
e068be31ded63600aea068eacd12931efd2a1029,dbfe3c83d5c4ae4e1b636c29843d886a62b025a7,Feature modeling using polynomial classifiers and stepwise regression,
e068be31ded63600aea068eacd12931efd2a1029,6c9a5ffb58b827a71be5b0c67ceb97900873b847,Optimized fixed-size kernel models for large data sets,
e068be31ded63600aea068eacd12931efd2a1029,35f10ea3ce493603593b739a6e20ca4d8f42b95f,Techniques for Precision-Based Visual Analysis of Projected Data,
e068be31ded63600aea068eacd12931efd2a1029,fb6005124a2bed1987c3395993fa0d6feb458e9e,A Novel Regularization Learning for Single-View Patterns: Multi-View Discriminative Regularization,
e068be31ded63600aea068eacd12931efd2a1029,2e3b9b9b695185ab1e3d18a53ec29467c5713884,Bagging Constraint Score for feature selection with pairwise constraints,
e068be31ded63600aea068eacd12931efd2a1029,0ea8e746a179cad2c01fb1ce180de525dfa91775,Evolutionarily optimized features in functional link neural network for classification,
e068be31ded63600aea068eacd12931efd2a1029,9215a9d46839b4bc1cb97f7b925ea008891907b4,Domain-Driven Classification Based on Multiple Criteria and Multiple Constraint-Level Programming for Intelligent Credit Scoring,
e068be31ded63600aea068eacd12931efd2a1029,253eb52267295942879cf6769818ce2daac7261d,Evolutionary Fuzzy ARTMAP Neural Networks and their Applications to Fault Detection and Diagnosis,
e068be31ded63600aea068eacd12931efd2a1029,4e0ab0cbec268ceaad43a37e23638d0646230a44,Designing a resource-allocating codebook for patch-based visual object recognition,
e068be31ded63600aea068eacd12931efd2a1029,38543cbed68361cf8cc0007bed0312e025b3420c,Feature extraction based on subspace methods for regression problems,
e068be31ded63600aea068eacd12931efd2a1029,4db1867456477542c20b23978c5bdafb03f5fc65,Joint Learning of Labels and Distance Metric,
e068be31ded63600aea068eacd12931efd2a1029,9669465ca973769c6a6eb414a0ff79d6efd84248,Input space reduction for rule based classification,
e068be31ded63600aea068eacd12931efd2a1029,e1ee828907d39974280792beec3926dbb286ed41,IFS-CoCo: Instance and feature selection based on cooperative coevolution with nearest neighbor rule,
e068be31ded63600aea068eacd12931efd2a1029,2f330d7c8ca2e3f4b3d921b2ae1d95f645e7788c,Principal component analysis based on non-parametric maximum entropy,
e068be31ded63600aea068eacd12931efd2a1029,5549539523f2b843b5c258ca8b9d1f1aaaec02dd,Structural-EM for learning PDG models from incomplete data,
e068be31ded63600aea068eacd12931efd2a1029,f0f4c887bf0d6d8666265d814cf3a99e16122ecd,The Application of Rough Set Technique for Missing Data,
e068be31ded63600aea068eacd12931efd2a1029,258cea3ade19f2b2e0b2ef458d3b474872a4e7bd,Extracting reduced logic programs from artificial neural networks,
e068be31ded63600aea068eacd12931efd2a1029,f38d17e81c9a33d9194a08d1b2e23ae230eb0f77,Application of CART Algorithm in Blood Donors Classification,
e068be31ded63600aea068eacd12931efd2a1029,abd6bd244902a871b8c0f6862afa84ea08dda2a5,Predicting the Severity of Breast Masses with Ensemble of Bayesian Classifiers,
e068be31ded63600aea068eacd12931efd2a1029,b7879044aad824730a85db7d05c3407bde63924d,Robustness of Classifiers to Changing Environments,
e068be31ded63600aea068eacd12931efd2a1029,8f34611ef425aebefa117661f5822afc103f75b2,Incremental maintenance of association rules over data streams,
e068be31ded63600aea068eacd12931efd2a1029,c0eedd472bbfdbb4239de431ffa04f44702c9f97,Comparing combiner systems using diversity measures,
e068be31ded63600aea068eacd12931efd2a1029,de906fb55b7cc2915f9b059cc5e19389a6733854,Ant Colony Optimization for Feature Selection in Pattern Recognition,
e068be31ded63600aea068eacd12931efd2a1029,31d1bb0d3f775a10aca6f2e232bf7777246d7448,A consistency contribution based bayesian network model for medical diagnosis,
e068be31ded63600aea068eacd12931efd2a1029,f8d83ffe189d369eb1a1ece1231120bd46cfeb7a,Effective Wrapper-Filter hybridization through GRASP Schemata,
e068be31ded63600aea068eacd12931efd2a1029,959d6b1aee708530c51a7e4b935044bd364fb3ca,New method of fault feature extraction based on supervised LLE,
e068be31ded63600aea068eacd12931efd2a1029,fdbae62ed516d03fc3884e275353a9c2e6271fc9,"Feature Selection, Association Rules Network and Theory Building",
e068be31ded63600aea068eacd12931efd2a1029,226691261b90ffad292e3640232bbe76993dc4ee,An Improved Possibilistic Clustering Based on Differential Algorithm,
e068be31ded63600aea068eacd12931efd2a1029,2a28a8a9572b58d7be411011b1d66c3b4fde64fa,Decision tree algorithm based on average Euclidean distance,
e068be31ded63600aea068eacd12931efd2a1029,39b257ef844973f370e2e509485f4ce1d745c958,KIDS:K-anonymization data stream base on sliding window,
e068be31ded63600aea068eacd12931efd2a1029,1fbfbbae6258cb84660420039819992a472bc714,Combinaisons de boules de mots pour la classification de séquences,
e068be31ded63600aea068eacd12931efd2a1029,a861f79b3ea72c334c2831a2d0469b4a609e3336,Online Classification Framework for Data Stream Based on Incremental Kernel Principal Component Analysis: Online Classification Framework for Data Stream Based on Incremental Kernel Principal Component Analysis,
e068be31ded63600aea068eacd12931efd2a1029,6ec4788f0de5f4759f51acdaed6e53dedec3f069,Balancing between data utility and privacy preservation in data mining,
e068be31ded63600aea068eacd12931efd2a1029,abe27c0f92488631c406c1d357dca0aa31f93ae8,Financial Data Mining Based on Support Vector Machines and Ensemble Learning,
e068be31ded63600aea068eacd12931efd2a1029,592ca085c3a28995948c2d359f4a19a0805b0246,Knowledge Discovery in Databases Processing Using Improved Data Mining Techniques,
e068be31ded63600aea068eacd12931efd2a1029,4d2b25f7dbe29237e8fc49d38b0b3ac0abb8570f,Fast Discovery of Relevant Subgroup Patterns,
e068be31ded63600aea068eacd12931efd2a1029,abdf353a76921d50e2e04792dac82a7d8f7f9182,A New Classifier for Multi-Class Problems Based on Negative Selection Algorithm,
e068be31ded63600aea068eacd12931efd2a1029,e3e7b0d9a6a355657a1d57e75396fcc7c7a06e81,Non-parallel planes support vector machine for multi-class classification,
e068be31ded63600aea068eacd12931efd2a1029,482089da0c4154a1d2f9c94739acf722536cf57b,Learning High-Dimensional Markov Forest Distributions: Analysis of Error Rates,
e068be31ded63600aea068eacd12931efd2a1029,214c277cb90534b2c558440a98a077ea16a38378,Automated synthesis of feature functions for pattern detection,
e068be31ded63600aea068eacd12931efd2a1029,54bdbdc353b11c297045a5af8f75adf7f243cea4,Data mining for discrimination discovery,
e068be31ded63600aea068eacd12931efd2a1029,55afe56d1ab125cbd6e4e10b2fa5ad104a964aaf,A Modified Fuzzy Min–Max Neural Network With a Genetic-Algorithm-Based Rule Extractor for Pattern Classification,
e068be31ded63600aea068eacd12931efd2a1029,1f071f70eabb3abb240aaeb7096e6fc11162aa9a,The Inverse Classification Problem,
e068be31ded63600aea068eacd12931efd2a1029,53b622d632096ab8060aaf87c9d2f6aa68951e40,The Impact of Diversity on Online Ensemble Learning in the Presence of Concept Drift,
e068be31ded63600aea068eacd12931efd2a1029,9ef7230f4ee1f97b55fe092b034a2664cd79d5f3,Kernel Entropy Component Analysis,
e068be31ded63600aea068eacd12931efd2a1029,272400efe906e9fac5aa571319d2aeb55542edce,CSNL: A cost-sensitive non-linear decision tree algorithm,
e068be31ded63600aea068eacd12931efd2a1029,01945fb89f018e020c2062157e4e296162c5fa92,Sparse Multiple Kernel Learning for Signal Processing Applications,
e068be31ded63600aea068eacd12931efd2a1029,9bbf162489ec03b3d0fd8e8941554ed0d1ac8552,Regularization in Matrix Relevance Learning,
e068be31ded63600aea068eacd12931efd2a1029,3f25acfaeb13b30188a3a9af52c7155b0d13eb9e,A new convex objective function for the supervised learning of single-layer neural networks,
e068be31ded63600aea068eacd12931efd2a1029,22fd3f97cb86e1dd0e4e87b937aaee4c3b940b3b,Evolutionary strategies for hyperparameters of support vector machines based on multi-scale radial basis function kernels,
e068be31ded63600aea068eacd12931efd2a1029,678afb3cbfdf86189299a56e1c471f6ce8db28e2,New outlier detection method based on fuzzy clustering,
e068be31ded63600aea068eacd12931efd2a1029,03813c98caaa23a4ae3874f3f73a46623a625b3f,Conversion of categorical variables into numerical variables via Bayesian network classifiers for binary classifications,
e068be31ded63600aea068eacd12931efd2a1029,7005eec28106a97b0803ca49aedc80e2f49fe3df,Supervised Neural Network Modeling: An Empirical Investigation Into Learning From Imbalanced Data With Labeling Errors,
e068be31ded63600aea068eacd12931efd2a1029,d47772ad17017ee87abd366f8a48a9b823277057,Fast support-based clustering method for large-scale problems,
e068be31ded63600aea068eacd12931efd2a1029,1cd18dc95747fffbcfb64227074378ea0fe14610,Integrating classification capability and reliability in associative classification: A beta-stronger model,
e068be31ded63600aea068eacd12931efd2a1029,d3f505ceb0cb5567957714864b9b322a74785d3e,Un graphe génératif pour la classification semi-supervisée,
e068be31ded63600aea068eacd12931efd2a1029,472f2bbd63165157e844520221685fa54053c8ae,A Unified Metric Method of Information Loss in Privacy Preserving Data Publishing,
e068be31ded63600aea068eacd12931efd2a1029,689eab8838f50fe76d40b1943bd84e8b3ef1cc99,Correlation-based Feature Selection using Ant Colony Optimization,
e068be31ded63600aea068eacd12931efd2a1029,4e7ed6c73595a1c28ef2e1db76634b3ddd648250,Hiding Frequent Patterns in the Updated Database,
e068be31ded63600aea068eacd12931efd2a1029,2c960c03ab6da881e9ed2faa82ead25bcdc1e336,Diffusion maps for dimensionality reduction with partially labeled samples,
e068be31ded63600aea068eacd12931efd2a1029,f55fe9f96e3ae1535cdcdc2957aa9b00b27c08e6,An adaptive Cost-sensitive Classifier,
e068be31ded63600aea068eacd12931efd2a1029,4ee850d52c70b62950047c568cc37c770bcae9c6,A GP-based kernel construction and optimization method for RVM,
e068be31ded63600aea068eacd12931efd2a1029,319bdda542cfc95105ae625b9bfca93b46e58feb,Selective SVM ensemble based on discretization method,
e068be31ded63600aea068eacd12931efd2a1029,af18ab1e01d6b4726869d9e4a421cb82433959e8,A geometric conversion approach for boosting regression problem,
e068be31ded63600aea068eacd12931efd2a1029,825f5b166fca73bc0085dc247c67d7eea228b207,Finding the optimal metric in classification problems with ordinal features,
e068be31ded63600aea068eacd12931efd2a1029,346fd8e312dd13b57e9caf6162a2ed8dec4ea6b1,Emphatic Constraints Support Vector Machine,
e068be31ded63600aea068eacd12931efd2a1029,5e25fd7a256b1bea1835b2e5bba10b493b20226e,Using Class-Based Reasoning to Improve the Accuracy of Symbolic Rules in a Hybrid Possibilistic Approach,
e068be31ded63600aea068eacd12931efd2a1029,9d17acb8a1e9000b617eda2b1dc7080d98432050,Unsupervised clustering algorithm based on normalized Mahalanobis distances,
e068be31ded63600aea068eacd12931efd2a1029,4fdcfcdc3e8f3450dda08b329f332545b695b0f3,State-space dynamics distance for clustering sequential data,
e068be31ded63600aea068eacd12931efd2a1029,86f59a41510a0801010901c6adf163d61392d683,Combining Multiple Kernels by Augmenting the Kernel Matrix,
e068be31ded63600aea068eacd12931efd2a1029,4421a7c8d4b5ab1576a4bf3e3aa95f9c7c413d8d,Combining Committee-Based Semi-supervised and Active Learning and Its Application to Handwritten Digits Recognition,
e068be31ded63600aea068eacd12931efd2a1029,102d8ae6c72319bfe50e7ae99a4e1c0a6cd5e578,Class-Separability Weighting and Bootstrapping in Error Correcting Output Code Ensembles,
e068be31ded63600aea068eacd12931efd2a1029,4307867dc65277e0ca1195e4f2630322c585737d,Using Imaginary Ensembles to Select GP Classifiers,
e068be31ded63600aea068eacd12931efd2a1029,4e84e65e40347656d82b800fdb3886e49efb74b6,Boosted Geometry-Based Ensembles,
e068be31ded63600aea068eacd12931efd2a1029,024abd649e2393e57951e9eaadee8372cc054658,Research on k-means Clustering Algorithm: An Improved k-means Clustering Algorithm,
e068be31ded63600aea068eacd12931efd2a1029,053dc2491bd30dfaede0471ff867788919af08f9,Democratic instance selection: A linear complexity instance selection algorithm based on classifier ensemble concepts,
e068be31ded63600aea068eacd12931efd2a1029,00e2594d87b0001be2fea0e67d6d6756897eba89,Information theoretic approach for performance evaluation of multi-class assignment systems,
e068be31ded63600aea068eacd12931efd2a1029,1203841809535b93c97c9fef97f93ebc6b262ff8,PolSOM: A new method for multidimensional data visualization,
e068be31ded63600aea068eacd12931efd2a1029,1300d782d19b3d08ea0c6faa8ff879e36172149a,A comparison of traditional and Simple Artificial Immune System (SAIS) techniques in consumer credit scoring,
e068be31ded63600aea068eacd12931efd2a1029,3c24783304e26b7d67fed2ff3349424713488d58,Pattern classification based on k locally constrained line,
e068be31ded63600aea068eacd12931efd2a1029,67b1a7b0ecc72f9e302953abdf1e1fd2110cc0cc,A regularization framework for robust dimensionality reduction with applications to image reconstruction and feature extraction,
e068be31ded63600aea068eacd12931efd2a1029,777e3967a9f86e72894eb706e7a6e05cf22009eb,Efficient Algorithm for Localized Support Vector Machine,
e068be31ded63600aea068eacd12931efd2a1029,5503159743e75a733480f073d7f4d945266d20f0,A Semantic Information Loss Metric for Privacy Preserving Publication,
e068be31ded63600aea068eacd12931efd2a1029,3183b3fc368e53bb90482252eeb4ebbb233fdef9,An Adaptive Multiobjective Approach to Evolving ART Architectures,
e068be31ded63600aea068eacd12931efd2a1029,91f19b43cedec7ba5c3796a6bc16018455c7a531,A study of the effect of different types of noise on the precision of supervised learning techniques,
e068be31ded63600aea068eacd12931efd2a1029,ff78f26d09523d4102ce22e28bef01cc64aab5e3,Using a heuristic approach to derive a grey-box model through an artificial neural network knowledge extraction technique,
e068be31ded63600aea068eacd12931efd2a1029,d6554953543050bba991c58dc637f10fc2474e6e,Unbiased offline evaluation of contextual-bandit-based news article recommendation algorithms,
e068be31ded63600aea068eacd12931efd2a1029,753364cc2a8b38af5590955fccaa1488f692caa8,A derivative-free optimization method for solving classification problem,
e068be31ded63600aea068eacd12931efd2a1029,f5f6c9c3f1d44efedec95d0e9fd5ee976e609803,Mining rare event classes in noisy EEG by over sampling techniques,
e068be31ded63600aea068eacd12931efd2a1029,5acad58dcba1527080ddb7f697257cec717695da,Design of optimal fuzzy classifier system using Particle Swarm Optimization,
e068be31ded63600aea068eacd12931efd2a1029,da76796f2f797e1519b1f8a0838d53c2610f1438,Semi-supervised nonlinear dimensionality reduction with pairwise constraints,
e068be31ded63600aea068eacd12931efd2a1029,d4a4ad227b847b38a2531c9d682881461f5e5cf9,A new feature selection algorithm based on mutual information with pairwise constraints,
e068be31ded63600aea068eacd12931efd2a1029,5665547d647ddc43d0705e1a3f994f641e59390a,Genetic complex multiple kernel for relevance vector regression,
e068be31ded63600aea068eacd12931efd2a1029,5cbd5f4d7234591e7e902cf9e606847e1ab84a8b,KNN algorithm improving based on cloud model,
